PPG,Serial_No,noise_ppg
-0.436,151,-0.4069096309079958
-0.436,152,-0.3995964648221404
-0.451,153,-0.47772698920681356
-0.451,154,-0.46366069729062437
-0.451,155,-0.5063641557471942
-0.451,156,-0.4672895994708482
-0.458,157,-0.393946461275359
-0.458,158,-0.45695181549637226
-0.458,159,-0.45140296113143735
-0.458,160,-0.4089121288993423
-0.458,161,-0.4588697374389339
-0.458,162,-0.4648646804759984
-0.458,163,-0.4172969928460665
-0.458,164,-0.4703779936372465
-0.469,165,-0.4304011424138596
-0.469,166,-0.4636439469968706
-0.469,167,-0.4269327796756804
-0.469,168,-0.4117760486991126
-0.476,169,-0.46968085898389783
-0.476,170,-0.4364032920150769
-0.476,171,-0.5098830312539144
-0.476,172,-0.3888093453501788
-0.487,173,-0.5193246262716019
-0.487,174,-0.49831025739281753
-0.487,175,-0.4665053048744634
-0.487,176,-0.48360962011000286
-0.494,177,-0.5070483045054527
-0.494,178,-0.5126111691795648
-0.494,179,-0.41692458638038654
-0.494,180,-0.4689932982150313
-0.505,181,-0.5080977441336624
-0.505,182,-0.5057571443144895
-0.505,183,-0.5001055320134413
-0.505,184,-0.5007155856318922
-0.505,185,-0.5250791743341002
-0.505,186,-0.48677406709949356
-0.505,187,-0.5681297667137911
-0.505,188,-0.5796170593615761
-0.513,189,-0.5142920228907911
-0.513,190,-0.5227032981799504
-0.513,191,-0.517679791570294
-0.513,192,-0.47382622196263957
-0.52,193,-0.519951379430516
-0.52,194,-0.5459495037558215
-0.52,195,-0.5610645921201904
-0.52,196,-0.5502326407052919
-0.527,197,-0.5398718258634537
-0.527,198,-0.5065850356759954
-0.527,199,-0.4782119686543472
-0.527,200,-0.4962414453809277
-0.527,201,-0.4623280848935458
-0.527,202,-0.579276946963874
-0.527,203,-0.5068953627760887
-0.527,204,-0.44720607357143527
-0.531,205,-0.5851237658759827
-0.531,206,-0.5185759614970578
-0.531,207,-0.547586460554353
-0.531,208,-0.5512690844608801
-0.527,209,-0.5948905189656043
-0.527,210,-0.5492052431451634
-0.527,211,-0.4986318790431136
-0.527,212,-0.4884724837071047
-0.531,213,-0.49046118872402505
-0.531,214,-0.5675828309626275
-0.531,215,-0.4988624219180056
-0.531,216,-0.5450974077180595
-0.527,217,-0.5505353498085553
-0.527,218,-0.45855146930988316
-0.527,219,-0.5188164355225086
-0.527,220,-0.49662580673956996
-0.527,221,-0.510120722385112
-0.527,222,-0.4874734958721489
-0.527,223,-0.5085183934287595
-0.527,224,-0.6583070912264616
-0.52,225,-0.4609444397764476
-0.52,226,-0.6116321094164314
-0.52,227,-0.5495584592031898
-0.52,228,-0.4898661125367363
-0.52,229,-0.5971892393657696
-0.52,230,-0.4743570781315772
-0.52,231,-0.5145990952408369
-0.52,232,-0.5296163606788796
-0.52,233,-0.45188249584807805
-0.52,234,-0.4619743371193367
-0.52,235,-0.5079707638877219
-0.52,236,-0.4728468792296755
-0.513,237,-0.5250533086118965
-0.513,238,-0.5636159119362864
-0.513,239,-0.5059676086813596
-0.513,240,-0.4295581938896904
-0.509,241,-0.553130861939764
-0.509,242,-0.5179166664016989
-0.509,243,-0.5582702416892947
-0.509,244,-0.5260976522758799
-0.509,245,-0.47076412947512386
-0.509,246,-0.4869441888870921
-0.509,247,-0.5302079956133778
-0.509,248,-0.4583226950296893
-0.505,249,-0.45511401140407937
-0.505,250,-0.5045809141134944
-0.505,251,-0.44038058559731263
-0.505,252,-0.4989494544123337
-0.505,253,-0.5132434499364621
-0.505,254,-0.5179639544327334
-0.505,255,-0.5405684304138406
-0.505,256,-0.5360849076642997
-0.498,257,-0.42881999335687304
-0.498,258,-0.5236931450717981
-0.498,259,-0.5189374364911054
-0.498,260,-0.5339498536075863
-0.502,261,-0.4750626544797494
-0.502,262,-0.4906643071293094
-0.502,263,-0.5537167299668071
-0.502,264,-0.48036210520838873
-0.494,265,-0.47144649836702374
-0.494,266,-0.49583562984719654
-0.494,267,-0.5149262643508881
-0.494,268,-0.4867383311081676
-0.498,269,-0.48829426144453075
-0.498,270,-0.5030301355805034
-0.498,271,-0.5038982001638064
-0.498,272,-0.45282651562481474
-0.494,273,-0.46442541339705024
-0.494,274,-0.48965248806479605
-0.494,275,-0.49355026554394366
-0.494,276,-0.5183466037779132
-0.494,277,-0.5373849687310843
-0.494,278,-0.5338875139782827
-0.494,279,-0.5121338353816054
-0.494,280,-0.5016008715192224
-0.491,281,-0.5010037255536737
-0.491,282,-0.43359605552763986
-0.491,283,-0.5122284450669407
-0.491,284,-0.48303722321665166
-0.491,285,-0.5151807843002741
-0.491,286,-0.5103105632064823
-0.491,287,-0.45134316683034087
-0.491,288,-0.47209760456333494
-0.487,289,-0.45852772733804226
-0.487,290,-0.5108395514405536
-0.487,291,-0.549801950992964
-0.487,292,-0.46226841617763825
-0.487,293,-0.5452792762925835
-0.487,294,-0.4912617485187946
-0.487,295,-0.451169534110358
-0.487,296,-0.5196963764408777
-0.48,297,-0.40358445027099216
-0.48,298,-0.4675194263779771
-0.48,299,-0.4236722123475321
-0.48,300,-0.48480515276226965
-0.48,301,-0.5392025374400076
-0.48,302,-0.39137317839310576
-0.48,303,-0.5171929756992705
-0.48,304,-0.4643831582751994
-0.476,305,-0.46607221490933376
-0.476,306,-0.4585694903832186
-0.476,307,-0.43816082419548763
-0.476,308,-0.5396280035429079
-0.469,309,-0.3789143348344371
-0.469,310,-0.4447078105828756
-0.469,311,-0.5122806886970446
-0.469,312,-0.4861683696964842
-0.466,313,-0.4200649140930877
-0.466,314,-0.4910787710687581
-0.466,315,-0.4422054475816309
-0.466,316,-0.4505223861915658
-0.462,317,-0.4735817321983532
-0.462,318,-0.43079015207157983
-0.462,319,-0.45680521166191074
-0.462,320,-0.5338280049171416
-0.462,321,-0.47459766199262265
-0.462,322,-0.4237085925423522
-0.462,323,-0.5298111099831007
-0.462,324,-0.4399739392133089
-0.455,325,-0.5073787272539368
-0.455,326,-0.42901967971280663
-0.455,327,-0.4619717339954966
-0.455,328,-0.44440176850562263
-0.455,329,-0.479025021509241
-0.455,330,-0.44866896748783747
-0.455,331,-0.47302137527034926
-0.455,332,-0.44748242956943435
-0.447,333,-0.47663843375430887
-0.447,334,-0.4005008155921057
-0.447,335,-0.48415590346995563
-0.447,336,-0.4820135433765687
-0.451,337,-0.4724950514317166
-0.451,338,-0.4066371021447281
-0.451,339,-0.5033428173669263
-0.451,340,-0.36264767046605595
-0.444,341,-0.5013059856426196
-0.444,342,-0.3447755073249168
-0.444,343,-0.4033202909503525
-0.444,344,-0.42755616864068957
-0.44,345,-0.403615194943973
-0.44,346,-0.43128747463664513
-0.44,347,-0.43152215980200226
-0.44,348,-0.459964080794196
-0.44,349,-0.42654432049471014
-0.44,350,-0.4568631115082402
-0.44,351,-0.37536422308847783
-0.44,352,-0.4017970070991183
-0.436,353,-0.4736620133763091
-0.436,354,-0.4233879982251158
-0.436,355,-0.42079488671777987
-0.436,356,-0.4833490931331177
-0.428,357,-0.3758359173060096
-0.428,358,-0.44058464810463954
-0.428,359,-0.4570371306538011
-0.428,360,-0.4928507712800181
-0.425,361,-0.38706607891558936
-0.425,362,-0.45988557353709525
-0.425,363,-0.3190031005071179
-0.425,364,-0.5100017664314284
-0.425,365,-0.4704360507599277
-0.425,366,-0.40064723689455317
-0.425,367,-0.42278944594555135
-0.425,368,-0.4322095724657895
-0.421,369,-0.4641692251484612
-0.421,370,-0.41870560718767735
-0.421,371,-0.3592248968612825
-0.421,372,-0.42546575353947197
-0.414,373,-0.4396433363362392
-0.414,374,-0.3818350375961803
-0.414,375,-0.3908707925259137
-0.414,376,-0.4885470858684643
-0.414,377,-0.3677046778045332
-0.414,378,-0.43800516251927113
-0.414,379,-0.3481294830101398
-0.414,380,-0.3817260241225336
-0.406,381,-0.5063069652958045
-0.406,382,-0.38354252225721985
-0.406,383,-0.43588000351678635
-0.406,384,-0.43568397745891674
-0.406,385,-0.4324600421967537
-0.406,386,-0.40261979870182046
-0.406,387,-0.44113130740809137
-0.406,388,-0.4599317558446704
-0.403,389,-0.43772058004890724
-0.403,390,-0.5071213779949395
-0.403,391,-0.38644610936142054
-0.403,392,-0.37221119366976463
-0.396,393,-0.4244451339573716
-0.396,394,-0.36600252593756355
-0.396,395,-0.40079389488182365
-0.396,396,-0.4017855898511863
-0.392,397,-0.402770956744013
-0.392,398,-0.3116365107977659
-0.392,399,-0.37126959056444675
-0.392,400,-0.43816394321508134
-0.385,401,-0.40640270400602285
-0.385,402,-0.4250664836464504
-0.385,403,-0.33933235320684696
-0.385,404,-0.3566052240117258
-0.381,405,-0.46524773007413955
-0.381,406,-0.38718788687821004
-0.381,407,-0.31378950782085246
-0.381,408,-0.3873582708657862
-0.373,409,-0.40891798792938766
-0.373,410,-0.35676301548185774
-0.373,411,-0.37226537224830974
-0.373,412,-0.34535975235423094
-0.37,413,-0.3366392216789843
-0.37,414,-0.42480719942595574
-0.37,415,-0.3618612592023649
-0.37,416,-0.3057732796639244
-0.362,417,-0.3802643090747819
-0.362,418,-0.3750599859995771
-0.362,419,-0.3657066453558583
-0.362,420,-0.3805165201222745
-0.359,421,-0.33864762938723997
-0.359,422,-0.33409457280518795
-0.359,423,-0.38303522134190277
-0.359,424,-0.32559654208015815
-0.355,425,-0.31176499161643556
-0.355,426,-0.3380178454609078
-0.355,427,-0.3070841634761106
-0.355,428,-0.31301600834144977
-0.351,429,-0.3507154578474117
-0.351,430,-0.35741973863695464
-0.351,431,-0.3544652416780961
-0.351,432,-0.3620339700141952
-0.344,433,-0.26672085724871913
-0.344,434,-0.38819378412905925
-0.344,435,-0.32716511157057304
-0.344,436,-0.31453687285963927
-0.33,437,-0.3224191261188024
-0.33,438,-0.36452503569277683
-0.33,439,-0.3776019224048641
-0.33,440,-0.35774381359378377
-0.315,441,-0.2678156207269111
-0.315,442,-0.3216182573725775
-0.315,443,-0.32023462043221745
-0.315,444,-0.25648139125043357
-0.286,445,-0.3557307452860619
-0.286,446,-0.2646988602783712
-0.286,447,-0.31427251481353957
-0.286,448,-0.26573755212883987
-0.253,449,-0.22469427717547136
-0.253,450,-0.3101661000644809
-0.253,451,-0.22358007741225336
-0.253,452,-0.158245223577555
-0.209,453,-0.1476585996914725
-0.209,454,-0.2167322698883217
-0.209,455,-0.21882898795828173
-0.209,456,-0.23717356981917703
-0.146,457,-0.15509035478746783
-0.146,458,-0.09243866040111653
-0.146,459,-0.12836428949230994
-0.146,460,-0.05406151323192908
-0.077,461,-0.07762475347332479
-0.077,462,-0.10402305458743573
-0.077,463,-0.10766582491953611
-0.077,464,-0.17162169609660025
0.007,465,0.057288183060973
0.007,466,-0.011173139808613265
0.007,467,0.05956464058073209
0.007,468,0.01814646866609718
0.106,469,0.045384665591956364
0.106,470,0.13322264493881164
0.106,471,0.11249571518553378
0.106,472,0.06305996735900066
0.205,473,0.2409270711782952
0.205,474,0.21714713296265162
0.205,475,0.25420919817551607
0.205,476,0.1832083586464311
0.315,477,0.327067814249024
0.315,478,0.2265691280627707
0.315,479,0.3092780528466896
0.315,480,0.2863897580179781
0.425,481,0.4495408512827424
0.425,482,0.5048353362358406
0.425,483,0.4548199120325473
0.425,484,0.4807835464121912
0.531,485,0.5213074083123227
0.531,486,0.45246120331780065
0.531,487,0.6044523473254682
0.531,488,0.5456110958938948
0.634,489,0.6205015257442839
0.634,490,0.6397951998831567
0.634,491,0.661179632248388
0.634,492,0.6277955739247139
0.729,493,0.6706873902428414
0.729,494,0.7453717834254145
0.729,495,0.7433487435045825
0.729,496,0.6643417617188286
0.821,497,0.7902087201585201
0.821,498,0.791399484174953
0.821,499,0.7865056639551378
0.821,500,0.8263121012839512
0.897,501,0.9386799410192347
0.897,502,0.8856408919097782
0.897,503,0.9394711747522705
0.897,504,0.9073145724106415
0.971,505,0.9353750306638149
0.971,506,0.9491148511583805
0.971,507,0.9568111997572133
0.971,508,0.9420038924375929
1.024,509,1.0680567246413473
1.024,510,1.0073314137602576
1.024,511,1.0630488454814881
1.024,512,0.991491569710427
1.024,513,0.9827774938872093
1.024,514,1.020828523463851
1.024,515,1.0844318029166657
1.024,516,1.0443463758125748
1.024,517,0.9834659676658266
1.024,518,1.0162346527718893
1.024,519,1.0232696031106077
1.024,520,1.0560610169166595
1.024,521,0.9708224417432118
1.024,522,0.962992429009123
1.024,523,1.0348584226927557
1.024,524,1.013248245771112
1.024,525,1.0336375758169727
1.024,526,0.9446789847344942
1.024,527,0.9524809109249981
1.024,528,1.1119643181426109
1.024,529,1.0838440156721385
1.024,530,1.0619631666291656
1.024,531,1.0511943062461548
1.024,532,1.0340656208655732
1.024,533,1.014905040589246
1.024,534,1.061933470890438
1.024,535,1.0616621238103137
1.024,536,0.9978183082870247
1.024,537,1.0900559361139859
1.024,538,0.9642524228847449
1.024,539,1.067704000120157
1.024,540,0.9981791732670965
1.024,541,1.012697537230746
1.024,542,1.0770811844814898
1.024,543,1.0177745604755346
1.024,544,1.0480968834182542
1.024,545,1.066056701811145
1.024,546,0.9599682950172419
1.024,547,1.001180434745116
1.024,548,1.1009327651250769
1.024,549,1.0111707305370927
1.024,550,0.9957990951842012
1.024,551,0.9369166914191295
1.024,552,0.9857992982934489
1.0,553,1.0043516683383569
1.0,554,0.9837550127339866
1.0,555,1.0250863850280645
1.0,556,1.0557627995102745
0.957,557,0.9264455664504176
0.957,558,0.9168892415105658
0.957,559,1.0130824666400196
0.957,560,1.0038606731351223
0.905,561,0.9142162621893163
0.905,562,0.8376402366581918
0.905,563,0.894778494518191
0.905,564,0.9695835320884316
0.858,565,0.8689603046272381
0.858,566,0.8501643797284049
0.858,567,0.8214035198401076
0.858,568,0.8700245536119247
0.81,569,0.7689253936563873
0.81,570,0.780154329471662
0.81,571,0.8357204968975078
0.81,572,0.7464814587460783
0.755,573,0.7833376795454357
0.755,574,0.7069482425710789
0.755,575,0.8470961688200391
0.755,576,0.7555985055969262
0.711,577,0.6755696762875074
0.711,578,0.736987482595254
0.711,579,0.7192367075905242
0.711,580,0.7043896518903283
0.667,581,0.7061706970266094
0.667,582,0.6330619376726732
0.667,583,0.6717012470234347
0.667,584,0.6683529829621848
0.623,585,0.626909738638887
0.623,586,0.6438607447898788
0.623,587,0.5660188979424481
0.623,588,0.6299745357376448
0.583,589,0.5967108030883141
0.583,590,0.5568327725310326
0.583,591,0.5351488254676362
0.583,592,0.5887785991567054
0.549,593,0.587311193374277
0.549,594,0.553040194734044
0.549,595,0.5113226624342414
0.549,596,0.5655353005254342
0.516,597,0.45101575492100104
0.516,598,0.4993200067533817
0.516,599,0.6038430456163428
0.516,600,0.5010025789557377
0.483,601,0.4804647456895291
0.483,602,0.5646259434235509
0.483,603,0.5561496055975896
0.483,604,0.4967136745809834
0.462,605,0.42846979038843247
0.462,606,0.4144962499130377
0.462,607,0.46224231958474976
0.462,608,0.46397717779988107
0.436,609,0.5070333757829857
0.436,610,0.45999563930422877
0.436,611,0.41866401797338854
0.436,612,0.41672890875620905
0.406,613,0.40769061375134796
0.406,614,0.4680842679295765
0.406,615,0.34694194328381806
0.406,616,0.33752170536682796
0.381,617,0.4392265918812582
0.381,618,0.37473673017753445
0.381,619,0.4293235100800254
0.381,620,0.38099577284203007
0.363,621,0.3318968069899347
0.363,622,0.3627646014677308
0.363,623,0.33937711441355156
0.363,624,0.4294294361765004
0.334,625,0.3521923965183984
0.334,626,0.27813928578658575
0.334,627,0.37057950424532143
0.334,628,0.3579620122517547
0.311,629,0.30158813834280196
0.311,630,0.2731990743788877
0.311,631,0.3297896321059149
0.311,632,0.27894819890751826
0.289,633,0.33205661616836046
0.289,634,0.26950164613404043
0.289,635,0.3241489560838976
0.289,636,0.3273655628462705
0.264,637,0.25628925951341647
0.264,638,0.23452746963495855
0.264,639,0.2075563408495327
0.264,640,0.24727602938707022
0.242,641,0.2468885420384079
0.242,642,0.22254749432893092
0.242,643,0.29503960901767484
0.242,644,0.16113535931060774
0.22,645,0.21517070622187873
0.22,646,0.2623821080000533
0.22,647,0.21730802336037486
0.22,648,0.2385593362476098
0.194,649,0.25440175090949424
0.194,650,0.23539107030946224
0.194,651,0.17434770803560123
0.194,652,0.21514374126223382
0.172,653,0.12188740511815732
0.172,654,0.16232025829740912
0.172,655,0.26418439618359835
0.172,656,0.168851502115541
0.154,657,0.1311932542536732
0.154,658,0.17567986913566516
0.154,659,0.16412817297310558
0.154,660,0.13665773516797353
0.132,661,0.06035827702191032
0.132,662,0.1481064868890253
0.132,663,0.06794796215020298
0.132,664,0.2085157066585137
0.11,665,0.08020466897250154
0.11,666,0.12671438862137058
0.11,667,0.1451875861585762
0.11,668,0.08269176181447685
0.088,669,0.15009301092980204
0.088,670,0.12895961481819002
0.088,671,0.008338938832373272
0.088,672,0.06957203665085723
0.066,673,0.09777920449122635
0.066,674,0.09085219471485842
0.066,675,0.07545238008161034
0.066,676,0.020754743681607346
0.044,677,0.09777198124760053
0.044,678,0.05129782158691814
0.044,679,0.05748715291152044
0.044,680,0.04073896026229493
0.025,681,0.0629213012397515
0.025,682,0.04038930985359165
0.025,683,0.05737933213866131
0.025,684,-0.01400319466435182
0.007,685,-0.07156244351174419
0.007,686,0.029051341792189742
0.007,687,-0.011523854229533267
0.007,688,0.003003483086263357
-0.015,689,-0.03778764827813685
-0.015,690,-0.06130315006592756
-0.015,691,0.055968373821968856
-0.015,692,-0.04077936661692126
-0.033,693,-0.05522280653254222
-0.033,694,-0.00836948842977904
-0.033,695,-0.08304190108404538
-0.033,696,-0.05291747230522886
-0.051,697,-0.06833694189721796
-0.051,698,-0.08528282965863815
-0.051,699,-0.0671501684999084
-0.051,700,-0.024655082896051426
-0.073,701,-0.01393980088999823
-0.073,702,-0.016597562435036586
-0.073,703,-0.06052826242854829
-0.073,704,-0.0790955661725435
-0.088,705,-0.09696247219553912
-0.088,706,-0.07817747215824043
-0.088,707,-0.09324489508490091
-0.088,708,-0.020955608874405215
-0.106,709,-0.10810918662352977
-0.106,710,-0.12598592712061596
-0.106,711,-0.05299725369089598
-0.106,712,-0.09490444714987398
-0.121,713,-0.060804854138581055
-0.121,714,-0.10812500490525677
-0.121,715,-0.1598061530351289
-0.121,716,-0.15515773440654945
-0.143,717,-0.14258792841269866
-0.143,718,-0.1370869716113986
-0.143,719,-0.13969274893628042
-0.143,720,-0.1250357358127773
-0.158,721,-0.2622487295788904
-0.158,722,-0.19875649410735238
-0.158,723,-0.1887748615253813
-0.158,724,-0.2029485502426795
-0.172,725,-0.2350478310450967
-0.172,726,-0.1425759913040123
-0.172,727,-0.16972412361491263
-0.172,728,-0.10773967920213437
-0.191,729,-0.24699136050200868
-0.191,730,-0.19087849985555153
-0.191,731,-0.1349482082221421
-0.191,732,-0.14262945030960894
-0.205,733,-0.27272757855649454
-0.205,734,-0.2573857251481504
-0.205,735,-0.2452511210488868
-0.205,736,-0.18182549902540693
-0.316,737,-0.268664553037103
-0.316,738,-0.27056114394710795
-0.316,739,-0.3069132012082242
-0.316,740,-0.30042093110679896
-0.33,741,-0.35068084376463105
-0.33,742,-0.3633344407447976
-0.33,743,-0.38158720456200834
-0.33,744,-0.3320894266878776
-0.341,745,-0.2952244644258848
-0.341,746,-0.3370968126007436
-0.341,747,-0.3335064160356795
-0.341,748,-0.35849563627469766
-0.355,749,-0.279839956152282
-0.355,750,-0.3745913387023742
-0.355,751,-0.3054476571229098
-0.355,752,-0.41018850704773946
-0.37,753,-0.39656073228168454
-0.37,754,-0.3705601177885075
-0.37,755,-0.3476909336244526
-0.37,756,-0.42270705342319914
-0.385,757,-0.397228014805943
-0.385,758,-0.3348490260308271
-0.385,759,-0.3905381925785633
-0.385,760,-0.3564155038502206
-0.396,761,-0.3869358099492959
-0.396,762,-0.33016032739096557
-0.396,763,-0.4413582609201841
-0.396,764,-0.351388559932825
-0.407,765,-0.4589752394335423
-0.407,766,-0.37623609102941963
-0.407,767,-0.3786257219722039
-0.407,768,-0.35425863491228127
-0.414,769,-0.4449434482252466
-0.414,770,-0.39434611724495344
-0.414,771,-0.39921561620057544
-0.414,772,-0.4624606192334809
-0.418,773,-0.4802209425591499
-0.418,774,-0.4367923002458171
-0.418,775,-0.4815100692858935
-0.418,776,-0.3827838143283744
-0.421,777,-0.37844299023367794
-0.421,778,-0.4280421066548594
-0.421,779,-0.4311905019683424
-0.421,780,-0.38366304400940054
-0.414,781,-0.4262331059147883
-0.414,782,-0.4514427812250597
-0.414,783,-0.40090963196769575
-0.414,784,-0.4031969068851232
-0.4,785,-0.3715158046556924
-0.4,786,-0.38445333865077785
-0.4,787,-0.39321227290823035
-0.4,788,-0.3673593462453113
-0.378,789,-0.3876716055485737
-0.378,790,-0.35562536263458305
-0.378,791,-0.34520494923726447
-0.378,792,-0.3701926401106366
-0.344,793,-0.39498360767591734
-0.344,794,-0.3729725262108238
-0.344,795,-0.3296170720172111
-0.344,796,-0.40282974079432404
-0.3,797,-0.27456918617918874
-0.3,798,-0.26180903316070336
-0.3,799,-0.300994838394696
-0.3,800,-0.2884253979564061
-0.257,801,-0.2670173321451744
-0.257,802,-0.29119725029534604
-0.257,803,-0.2407383193125935
-0.257,804,-0.3083356417553229
-0.198,805,-0.13947016468688805
-0.198,806,-0.21635410931295473
-0.198,807,-0.20280210707444787
-0.198,808,-0.168832504285427
-0.132,809,-0.1480231527101248
-0.132,810,-0.16547515068790158
-0.132,811,-0.18843171943679288
-0.132,812,-0.14842700022562239
-0.062,813,-0.07817762489362985
-0.062,814,-0.09084308683120905
-0.062,815,-0.0896821550135091
-0.062,816,-0.07055789896802851
0.011,817,0.020020229747158415
0.011,818,0.03317374109361766
0.011,819,0.015367259093147654
0.011,820,-0.007351758456259835
0.081,821,0.05055750196358691
0.081,822,0.026957664821732792
0.081,823,0.12399568565840981
0.081,824,0.0855366007879456
0.146,825,0.16865579915098394
0.146,826,0.1357480765927414
0.146,827,0.22477681886059853
0.146,828,0.14956321152189075
0.212,829,0.20078951214523671
0.212,830,0.14857427266299084
0.212,831,0.22162664511407987
0.212,832,0.22456685323232753
0.268,833,0.30721021738600895
0.268,834,0.25293533884877123
0.268,835,0.2808837405465487
0.268,836,0.2654459374134853
0.315,837,0.4249859293041971
0.315,838,0.29651614561446155
0.315,839,0.26867846625688013
0.315,840,0.3565105465421807
0.351,841,0.33573316208250786
0.351,842,0.40343792978746584
0.351,843,0.3947406381248857
0.351,844,0.3118738342914395
0.381,845,0.38353525735588356
0.381,846,0.46490244902456396
0.381,847,0.41696500141775306
0.381,848,0.3711933360995386
0.403,849,0.38785364562336216
0.403,850,0.4581880550917902
0.403,851,0.3800544675044976
0.403,852,0.41637777723353553
0.41,853,0.40127140181418514
0.41,854,0.41993603817562514
0.41,855,0.40314724350462167
