PPG,Serial_No,noise_ppg
-0.387,86,-0.39471480831646616
-0.387,87,-0.33483925762631156
-0.387,88,-0.3693111535316487
-0.387,89,-0.4247140870441354
-0.373,90,-0.37530106233199845
-0.373,91,-0.3752428989135297
-0.373,92,-0.3859573473052086
-0.373,93,-0.43051031303968246
-0.341,94,-0.36193734212663753
-0.341,95,-0.38834199897892147
-0.341,96,-0.3343459699109939
-0.341,97,-0.401448648689969
-0.295,98,-0.23653134638945014
-0.295,99,-0.3541918666993254
-0.295,100,-0.2604862198828396
-0.295,101,-0.36386204242993214
-0.236,102,-0.15629929306593493
-0.236,103,-0.23046386564630034
-0.236,104,-0.27132689192432047
-0.236,105,-0.2066088759848953
-0.173,106,-0.15067741280250127
-0.173,107,-0.18121377942861844
-0.173,108,-0.14156808083316408
-0.173,109,-0.1835883548579638
-0.075,110,-0.09821953375712815
-0.075,111,-0.04083978039782206
-0.075,112,-0.10491115783715904
-0.075,113,-0.0725628922055322
0.029,114,0.0028769892987189905
0.029,115,0.048010871952410626
0.029,116,0.02865102830662833
0.029,117,0.02048761691117967
0.136,118,0.07631094767499741
0.136,119,0.1125106474000502
0.136,120,0.15045204614031182
0.136,121,0.09433698652231831
0.248,122,0.3089048787190402
0.248,123,0.25006139412427536
0.248,124,0.20139193951197254
0.248,125,0.2906898800982769
0.338,126,0.33903421477900336
0.338,127,0.37391167612638576
0.338,128,0.2914077738090238
0.338,129,0.379490836183924
0.417,130,0.36850493849170407
0.417,131,0.4111745057551801
0.417,132,0.40475067968596784
0.417,133,0.3662837820477663
0.478,134,0.45578060690695243
0.478,135,0.483521849319838
0.478,136,0.5163072083655991
0.478,137,0.5422125361321705
0.52,138,0.5316785163212585
0.52,139,0.5428389563337943
0.52,140,0.5435568902559584
0.52,141,0.4777718885566723
0.539,142,0.562711270538552
0.539,143,0.5560440779120821
0.539,144,0.474728075110229
0.539,145,0.5435223982666143
0.539,146,0.5196234513472949
0.539,147,0.5583052286103917
0.539,148,0.5895800871318568
0.539,149,0.5326572837419689
0.525,150,0.5104576787295436
0.525,151,0.5909032543457171
0.525,152,0.519312666324575
0.525,153,0.5469552676506556
0.497,154,0.4121508008894774
0.497,155,0.4226400695832361
0.497,156,0.4774096614926844
0.497,157,0.47128745992615545
0.455,158,0.44465078627967936
0.455,159,0.4198855098635258
0.455,160,0.403343229804311
0.455,161,0.3800630369440643
0.408,162,0.40264239675239727
0.408,163,0.38481816306334354
0.408,164,0.3380519595170153
0.408,165,0.36892868151256164
0.347,166,0.4153820491755459
0.347,167,0.29475734240406226
0.347,168,0.3838861968425693
0.347,169,0.29737371638888677
0.291,170,0.31527875365518
0.291,171,0.2360901716122266
0.291,172,0.3172849004561669
0.291,173,0.3735683505622906
0.225,174,0.1897879492303622
0.225,175,0.19111100990441388
0.225,176,0.16259619332325675
0.225,177,0.27148884926888983
0.16,178,0.11929102505803893
0.16,179,0.15473224977217356
0.16,180,0.16707308447151875
0.16,181,0.1841467370792519
0.094,182,0.08360518811658701
0.094,183,0.143608438341753
0.094,184,0.10973729693917052
0.094,185,0.09647877888521375
0.029,186,0.050985684405315396
0.029,187,0.024123413507099397
0.029,188,0.09407618325767779
0.029,189,0.05099616386589813
-0.037,190,0.0038147937068611706
-0.037,191,0.010557526747168422
-0.037,192,-0.034695141309055925
-0.037,193,0.004480608244701922
-0.098,194,-0.06072909175685275
-0.098,195,-0.13400815347267564
-0.098,196,-0.08356224378800375
-0.098,197,-0.016181516570003746
-0.164,198,-0.13350276920663956
-0.164,199,-0.2383470949255091
-0.164,200,-0.17362590273981354
-0.164,201,-0.18348384569864773
-0.215,202,-0.28463889232285283
-0.215,203,-0.21219272720373442
-0.215,204,-0.19539203450884682
-0.215,205,-0.19254584567159638
-0.277,206,-0.3389233802337291
-0.277,207,-0.32665001642108576
-0.277,208,-0.2965355899618336
-0.277,209,-0.24425758537096223
-0.323,210,-0.3433710502698543
-0.323,211,-0.3241587266649136
-0.323,212,-0.3173327557525726
-0.323,213,-0.28578544035186637
-0.36,214,-0.38226764333778335
-0.36,215,-0.3576149083593192
-0.36,216,-0.3924862066958369
-0.36,217,-0.38519191924428425
-0.398,218,-0.3745997211751127
-0.398,219,-0.3837374040050077
-0.398,220,-0.4467986071965505
-0.398,221,-0.394005720693833
-0.421,222,-0.4260451701308881
-0.421,223,-0.414434120616144
-0.421,224,-0.3907678020112923
-0.421,225,-0.3316867045401633
-0.431,226,-0.44062439303229217
-0.431,227,-0.5000814347799392
-0.431,228,-0.4329471670160316
-0.431,229,-0.44070424216674065
-0.441,230,-0.44451528808878077
-0.441,231,-0.4914805617702762
-0.441,232,-0.45130645215657084
-0.441,233,-0.4389916509078959
-0.426,234,-0.46786475289395785
-0.426,235,-0.42429001947376493
-0.426,236,-0.45070796271092284
-0.426,237,-0.3719820940200574
-0.417,238,-0.4127616029554271
-0.417,239,-0.42422866318970287
-0.417,240,-0.38514111433113807
-0.417,241,-0.4199282055018374
-0.394,242,-0.41679485698733515
-0.394,243,-0.43097773189270483
-0.394,244,-0.3991074767121211
-0.394,245,-0.3770797429735159
-0.37,246,-0.34585589256340943
-0.37,247,-0.39380051031448293
-0.37,248,-0.4117658283706175
-0.37,249,-0.40532499014035184
-0.342,250,-0.38407436158690694
-0.342,251,-0.3325202869199916
-0.342,252,-0.34901435471410797
-0.342,253,-0.3150699804294322
-0.309,254,-0.3257448163780737
-0.309,255,-0.2685563230140473
-0.309,256,-0.3328164961280706
-0.309,257,-0.34493354473294363
-0.281,258,-0.30987072213227584
-0.281,259,-0.2545344310958314
-0.281,260,-0.2553743411724436
-0.281,261,-0.29815640768410484
-0.258,262,-0.26164355439145515
-0.258,263,-0.24024451917287776
-0.258,264,-0.2665329685739839
-0.258,265,-0.26653988297614484
-0.243,266,-0.22174319557802094
-0.243,267,-0.24692106612917725
-0.243,268,-0.2636467810991076
-0.243,269,-0.2526864771746875
-0.23,270,-0.17797303268430295
-0.23,271,-0.2614662567362217
-0.23,272,-0.3180927919370038
-0.23,273,-0.1866142974320324
-0.22,274,-0.12521841787021679
-0.22,275,-0.17175097465645733
-0.22,276,-0.2520733801229816
-0.22,277,-0.25237398689525664
-0.22,278,-0.20925578575593068
-0.22,279,-0.25118288871718997
-0.22,280,-0.18516294155162571
-0.22,281,-0.1862854225337897
-0.225,282,-0.19895745201968995
-0.225,283,-0.23381188667647687
-0.225,284,-0.25561155312328665
-0.225,285,-0.20994387240378376
-0.239,286,-0.20208285139349447
-0.239,287,-0.26991894980029596
-0.239,288,-0.22701469740256727
-0.239,289,-0.3103088799293068
-0.253,290,-0.25452878446498434
-0.253,291,-0.23705129581481751
-0.253,292,-0.29646337937312056
-0.253,293,-0.2501473533108779
-0.267,294,-0.29075904159035243
-0.267,295,-0.2734114099366434
-0.267,296,-0.26462864352654236
-0.267,297,-0.27211707059913587
-0.295,298,-0.25316323223524406
-0.295,299,-0.27832164413965677
-0.295,300,-0.35388265040473016
-0.295,301,-0.2783322330518836
-0.314,302,-0.32850832660986873
-0.314,303,-0.2599447129133621
-0.314,304,-0.2805968845429855
-0.314,305,-0.2976882347969936
-0.333,306,-0.28855845245865236
-0.333,307,-0.37171852537462274
-0.333,308,-0.2830796952515043
-0.333,309,-0.2864795441128366
-0.342,310,-0.4379450859411655
-0.342,311,-0.38895425807846906
-0.342,312,-0.4140308358742059
-0.342,313,-0.3369996459899799
-0.351,314,-0.4711850941712267
-0.351,315,-0.3755811085533642
-0.351,316,-0.36008399390979046
-0.351,317,-0.3399145272523347
-0.342,318,-0.3228096854929071
-0.342,319,-0.31811896282559105
-0.342,320,-0.33130725913910075
-0.342,321,-0.3388755240420164
-0.319,322,-0.3288860750368141
-0.319,323,-0.2846382899723454
-0.319,324,-0.25453513330913735
-0.319,325,-0.35261888900189725
-0.272,326,-0.2911769377951771
-0.272,327,-0.25507709852315874
-0.272,328,-0.26645484779240364
-0.272,329,-0.29243843134624126
-0.206,330,-0.16566101846493175
-0.206,331,-0.17822096753837963
-0.206,332,-0.23682852629883616
-0.206,333,-0.1747967053517651
-0.127,334,-0.1397675476393618
-0.127,335,-0.15089361516942995
-0.127,336,-0.11932336843354148
-0.127,337,-0.13327374310411066
-0.023,338,-0.03955230299773271
-0.023,339,0.001112933160434839
-0.023,340,-0.024259266329895453
-0.023,341,0.0009729440274801084
0.094,342,0.1946952896086256
0.094,343,0.09508941428973934
0.094,344,0.09622983147894465
0.094,345,0.09954486847962206
0.216,346,0.2361649928692408
0.216,347,0.248381607327121
0.216,348,0.20114331003869573
0.216,349,0.20120546966093522
0.333,350,0.37047955141504335
0.333,351,0.309297027004827
0.333,352,0.31843115654113174
0.333,353,0.35721665995133955
0.441,354,0.4575354451481339
0.441,355,0.479266254190599
0.441,356,0.5204907156226696
0.441,357,0.42020049150517536
0.534,358,0.6347427289187739
0.534,359,0.5574628230175473
0.534,360,0.600806181363672
0.534,361,0.5317236011486736
0.597,362,0.5855275953159279
0.597,363,0.6916714365250058
0.597,364,0.5640575005533346
0.597,365,0.6199177614876101
0.647,366,0.5949163054490748
0.647,367,0.6357250843066602
0.647,368,0.6461332327499418
0.647,369,0.656934717867941
0.675,370,0.6648624181359383
0.675,371,0.7464027473483505
0.675,372,0.6683895455485868
0.675,373,0.6930836821713331
0.684,374,0.6380810942765404
0.684,375,0.7116400568912039
0.684,376,0.6642393858963659
0.684,377,0.6649703410428326
0.671,378,0.686416005089568
0.671,379,0.7085415207185605
0.671,380,0.7265811048778568
0.671,381,0.6888901456208122
0.638,382,0.6445100884750742
0.638,383,0.707508132157056
0.638,384,0.6077065741157797
0.638,385,0.6123177317528207
0.592,386,0.5515330649362079
0.592,387,0.6401235306313205
0.592,388,0.6118780899253142
0.592,389,0.6172718340896205
0.536,390,0.5609524682399816
0.536,391,0.5065954551039079
0.536,392,0.5271196741669126
0.536,393,0.47651217306128313
0.486,394,0.5014180154066025
0.486,395,0.49152272363699473
0.486,396,0.44013993896990294
0.486,397,0.44462537650096945
0.425,398,0.51378517591402
0.425,399,0.4292451426389271
0.425,400,0.39930217269427043
0.425,401,0.4193189187533223
0.361,402,0.35749138587498014
0.361,403,0.3565773409705257
0.361,404,0.3403352895142416
0.361,405,0.3816920644566212
0.301,406,0.28332431030494154
0.301,407,0.2807888655071108
0.301,408,0.27938668050363047
0.301,409,0.2878599413238231
0.236,410,0.2235802712436976
0.236,411,0.28983163026439834
0.236,412,0.2855248962409486
0.236,413,0.24193971825735655
0.18,414,0.2401943965507481
0.18,415,0.15623500360322615
0.18,416,0.1620246099648681
0.18,417,0.17270606288304366
0.12,418,0.16270355158995634
0.12,419,0.12362768787593909
0.12,420,0.09112131533360787
0.12,421,0.14972494377560067
0.065,422,0.05177911768995988
0.065,423,0.08683361531496372
0.065,424,0.05067700229778792
0.065,425,0.006733839595031606
0.009,426,-0.011928088325173414
0.009,427,0.06863620525369489
0.009,428,0.004980606853792778
0.009,429,0.02561074274027992
-0.046,430,-0.02805945466148451
-0.046,431,-0.06247055546109473
-0.046,432,-0.0020369568843740873
-0.046,433,-0.06008349948077486
-0.097,434,-0.12315916755575579
-0.097,435,-0.04799437655063734
-0.097,436,-0.07017545500886355
-0.097,437,-0.08053395433369552
-0.143,438,-0.09715954139623564
-0.143,439,-0.14519677147539434
-0.143,440,-0.13868676646708988
-0.143,441,-0.17520839382303807
-0.185,442,-0.19772661842610786
-0.185,443,-0.21505450322112524
-0.185,444,-0.20878772257479614
-0.185,445,-0.19320800762260978
-0.231,446,-0.24468524928378885
-0.231,447,-0.28437514645490464
-0.231,448,-0.17377256863540316
-0.231,449,-0.17937481111933204
-0.254,450,-0.23682080532488325
-0.254,451,-0.23617430688247434
-0.254,452,-0.2364177186650145
-0.254,453,-0.2945148861187718
-0.282,454,-0.29692330216884294
-0.282,455,-0.24951238192182554
-0.282,456,-0.3723601251586629
-0.282,457,-0.25736127641957535
-0.291,458,-0.2371336655306851
-0.291,459,-0.3083285844853588
-0.291,460,-0.25772564708163725
-0.291,461,-0.24757747228955795
-0.3,462,-0.3218359603396326
-0.3,463,-0.35215529040101223
-0.3,464,-0.2899948521167741
-0.3,465,-0.2871493814744089
-0.296,466,-0.3724664851023429
-0.296,467,-0.30041181262731326
-0.296,468,-0.3894023184021384
-0.296,469,-0.28643443461656215
-0.291,470,-0.26188828453660473
-0.291,471,-0.23937038930948965
-0.291,472,-0.25785029952886185
-0.291,473,-0.30267063727665244
-0.282,474,-0.31778208935765184
-0.282,475,-0.22636948455934994
-0.282,476,-0.2937355208441372
-0.282,477,-0.31325439035325847
-0.264,478,-0.31951608288152417
-0.264,479,-0.2272088547850721
-0.264,480,-0.24994157229323588
-0.264,481,-0.269844588121857
-0.24,482,-0.18320939834671984
-0.24,483,-0.28546390347882183
-0.24,484,-0.2680883785091284
-0.24,485,-0.22289197571267197
-0.212,486,-0.20155674268891283
-0.212,487,-0.25768615006159057
-0.212,488,-0.19865142875321531
-0.212,489,-0.2672021954328361
-0.19,490,-0.22299354798777785
-0.19,491,-0.19383249807641806
-0.19,492,-0.24576549687311008
-0.19,493,-0.1264955682483913
-0.171,494,-0.24260297626681115
-0.171,495,-0.14495906574769954
-0.171,496,-0.19278866740132133
-0.171,497,-0.14279226507044696
-0.162,498,-0.1290377740036433
-0.162,499,-0.1679989294867975
-0.162,500,-0.25317578345047465
-0.162,501,-0.12959921830631327
-0.152,502,-0.13310229607736773
-0.152,503,-0.11831756210518846
-0.152,504,-0.17934828045514367
-0.152,505,-0.11478977972622018
-0.152,506,-0.12217146511905227
-0.152,507,-0.13259494918158646
-0.152,508,-0.04673125451359546
-0.152,509,-0.12504665569453421
-0.157,510,-0.1268113251173788
-0.157,511,-0.11962149146253029
-0.157,512,-0.11908196985586911
-0.157,513,-0.13445113965991218
-0.167,514,-0.22186098150962374
-0.167,515,-0.15958272742919835
-0.167,516,-0.20797382250537402
-0.167,517,-0.08628234465415581
-0.185,518,-0.1853855749897753
-0.185,519,-0.21360199728261037
-0.185,520,-0.1178475791913071
-0.185,521,-0.16561685360193246
-0.203,522,-0.15536045092272996
-0.203,523,-0.20137859933124394
-0.203,524,-0.2537123759857072
-0.203,525,-0.20826184646873555
-0.227,526,-0.20351397709227473
-0.227,527,-0.26754654779168086
-0.227,528,-0.24063365130662004
-0.227,529,-0.24333076439181356
-0.249,530,-0.26242291248858335
-0.249,531,-0.26908727206802313
-0.249,532,-0.2652398037686639
-0.249,533,-0.1796562855931955
-0.282,534,-0.2890724890702502
-0.282,535,-0.2974141099920257
-0.282,536,-0.2566346984909421
-0.282,537,-0.2762057560121347
-0.305,538,-0.3185447432686213
-0.305,539,-0.25524880406723427
-0.305,540,-0.3405564327505434
-0.305,541,-0.2822024024113024
-0.328,542,-0.3580363904251853
-0.328,543,-0.3449707800279009
-0.328,544,-0.29800645569726975
-0.328,545,-0.335907783559741
-0.346,546,-0.3258177618325027
-0.346,547,-0.3252227088570877
-0.346,548,-0.3617993589994789
-0.346,549,-0.34692207074808706
-0.356,550,-0.37675275462159596
-0.356,551,-0.2833372481890715
-0.356,552,-0.3643410200206952
-0.356,553,-0.3849574605789255
-0.356,554,-0.3700801166839129
-0.356,555,-0.3996371253612978
-0.356,556,-0.3594115817587572
-0.356,557,-0.34405468456287613
-0.333,558,-0.3723370312504387
-0.333,559,-0.297227066430238
-0.333,560,-0.3421320373756616
-0.333,561,-0.35212940190668124
-0.291,562,-0.29675447889036477
-0.291,563,-0.3316189368141799
-0.291,564,-0.2651864586848748
-0.291,565,-0.2965702327922545
-0.24,566,-0.2153023333200103
-0.24,567,-0.2768923378656974
-0.24,568,-0.16933896881908195
-0.24,569,-0.22974923654160423
-0.162,570,-0.14104103585801123
-0.162,571,-0.14106030139665565
-0.162,572,-0.13675936963855687
-0.162,573,-0.14293632925979335
-0.069,574,-0.06406871187626838
-0.069,575,-0.06059642424828391
-0.069,576,-0.046194081566381995
-0.069,577,0.029142324436670156
0.028,578,0.08429524172167932
0.028,579,0.03525002441117704
0.028,580,0.015684196014955683
0.028,581,0.00881339814526648
0.143,582,0.18238432107203628
0.143,583,0.10934689956498728
0.143,584,0.16063841642162122
0.143,585,0.12696816139031866
0.255,586,0.23958199449486403
0.255,587,0.28925671176786744
0.255,588,0.20332327847474604
0.255,589,0.2905404471150992
0.347,590,0.34914836402206295
0.347,591,0.32980501873635937
0.347,592,0.3668734134946405
0.347,593,0.32580933590381145
0.435,594,0.40147788867213013
0.435,595,0.43028983193876624
0.435,596,0.45677569709545957
0.435,597,0.47523765135534884
0.504,598,0.5848095175108872
0.504,599,0.4743494305621988
0.504,600,0.4302639546576436
0.504,601,0.453400486975566
0.546,602,0.5107156979470939
0.546,603,0.576450903012288
0.546,604,0.5498431880942838
0.546,605,0.5726106878029366
0.565,606,0.5043638026087496
0.565,607,0.55367933729213
0.565,608,0.5577471064213246
0.565,609,0.6015813692578907
0.565,610,0.5688448475739
0.565,611,0.5971777601989195
0.565,612,0.5689629312039608
0.565,613,0.5655665930733234
0.541,614,0.5370818307077624
0.541,615,0.5042644304954372
0.541,616,0.5719436992459002
0.541,617,0.5252869228709778
0.461,618,0.5056006405107409
0.461,619,0.40235530510278916
0.461,620,0.4617622366725447
0.461,621,0.44135119295037023
0.415,622,0.44196422886334047
0.415,623,0.41882415840485465
0.415,624,0.4862234055234603
0.415,625,0.44806113342431025
0.356,626,0.3617777206584137
0.356,627,0.2895969784824598
0.356,628,0.31327702093905446
0.356,629,0.4197260664853332
0.298,630,0.27052449375872656
0.298,631,0.3076793793729392
0.298,632,0.3370539006656882
0.298,633,0.2899098758995277
0.239,634,0.2801123308555852
0.239,635,0.2594300940512976
0.239,636,0.22302007612878505
0.239,637,0.28804524150067917
0.18,638,0.19608566517942924
0.18,639,0.2263105845076894
0.18,640,0.1452678560074716
0.18,641,0.17809863368086418
0.113,642,0.015507976058296527
0.113,643,0.1257602823785335
0.113,644,0.13714926098719638
0.113,645,0.14174187684170433
0.054,646,0.07936379932306661
0.054,647,0.028273582150197932
0.054,648,0.05480726878389638
0.054,649,0.07257947327892286
-0.009,650,-0.018844566513818512
-0.009,651,-0.015473599544195703
-0.009,652,-0.028427269841445738
-0.009,653,-0.03805682398396667
-0.063,654,-0.045507537821848125
-0.063,655,-0.08195534973154804
-0.063,656,-0.027831635166410802
-0.063,657,-0.09481937804403379
-0.127,658,-0.0939541364770925
-0.127,659,-0.11753782683683923
-0.127,660,-0.10705150832516647
-0.127,661,-0.1375816095802623
-0.18,662,-0.13961068205429764
-0.18,663,-0.13298000810978705
-0.18,664,-0.1675021474832626
-0.18,665,-0.23211603061037722
-0.235,666,-0.21508486952604244
-0.235,667,-0.28242646751426687
-0.235,668,-0.2521591670558877
-0.235,669,-0.23476421486914326
-0.293,670,-0.2464986084286436
-0.293,671,-0.24971709030811412
-0.293,672,-0.27600626960715097
-0.293,673,-0.21584031713988977
-0.343,674,-0.3579419461925236
-0.343,675,-0.3728546296195503
-0.343,676,-0.3692757285518671
-0.343,677,-0.30382147441628754
-0.384,678,-0.27808155205948487
-0.384,679,-0.32533522981868673
-0.384,680,-0.4075451551747463
-0.384,681,-0.40636509694675543
-0.424,682,-0.4556263259260915
-0.424,683,-0.43175892048336434
-0.424,684,-0.4082542147916517
-0.424,685,-0.36873180731786004
-0.456,686,-0.5097068576919355
-0.456,687,-0.46425351731367115
-0.456,688,-0.46719083779905307
-0.456,689,-0.43378140426456646
-0.483,690,-0.533916124951198
-0.483,691,-0.5047792862992522
-0.483,692,-0.4522606395929064
-0.483,693,-0.4864476491621021
-0.501,694,-0.6037074029765166
-0.501,695,-0.4761731135458069
-0.501,696,-0.5356354287622
-0.501,697,-0.4682905104118255
-0.51,698,-0.5011753630994021
-0.51,699,-0.518188278479385
-0.51,700,-0.4759767353868367
-0.51,701,-0.5700698400780448
-0.51,702,-0.4450994678959531
-0.51,703,-0.5660006053057164
-0.51,704,-0.4473083032686384
-0.51,705,-0.5135997636388447
-0.506,706,-0.4748015773313055
-0.506,707,-0.482507124651531
-0.506,708,-0.47149910173488996
-0.506,709,-0.46230362363076183
-0.487,710,-0.4559873562765704
-0.487,711,-0.49259307960131743
-0.487,712,-0.45318065185315703
-0.487,713,-0.5018030402430063
-0.474,714,-0.5183308966629292
-0.474,715,-0.5044945985363919
-0.474,716,-0.4434397081660367
-0.474,717,-0.48742978444601043
-0.461,718,-0.49709785224477654
-0.461,719,-0.43744910624535616
-0.461,720,-0.4497847776465612
-0.461,721,-0.41490468572489997
-0.438,722,-0.39510142363434547
-0.438,723,-0.4234887305919672
-0.438,724,-0.46578581322044676
-0.438,725,-0.4083896269747776
-0.424,726,-0.4355916793259178
-0.424,727,-0.42068507414942435
-0.424,728,-0.47069110730965646
-0.424,729,-0.4629974345524133
-0.406,730,-0.3446302285983475
-0.406,731,-0.38141885905071937
-0.406,732,-0.4417032372036138
-0.406,733,-0.37337906946404753
-0.393,734,-0.40739565032933306
-0.393,735,-0.4275526794304012
-0.393,736,-0.3975714721308637
-0.393,737,-0.4077934891406519
-0.393,738,-0.37162830324351237
-0.393,739,-0.4476026115725096
-0.393,740,-0.429298603111056
-0.393,741,-0.40284463956378347
-0.384,742,-0.3258753015414745
-0.384,743,-0.3663202654186171
-0.384,744,-0.43527017625458503
-0.384,745,-0.34714733547697363
-0.389,746,-0.3802613687837042
-0.389,747,-0.3958011068088329
-0.389,748,-0.37329028906300893
-0.389,749,-0.4601430990266057
-0.402,750,-0.409981935824305
-0.402,751,-0.3866652648120498
-0.402,752,-0.3820596438535791
-0.402,753,-0.426707439274859
-0.415,754,-0.40624129581661184
-0.415,755,-0.38803858889118437
-0.415,756,-0.41811410144099836
-0.415,757,-0.45347947394199
-0.438,758,-0.4758974370800199
-0.438,759,-0.3771052652900515
-0.438,760,-0.4249382342982607
-0.438,761,-0.4682874876893835
-0.456,762,-0.4734235430139191
-0.456,763,-0.48687975108871506
-0.456,764,-0.476425347334485
-0.456,765,-0.44423931969673475
-0.478,766,-0.4538938131566349
-0.478,767,-0.4711521578364142
-0.478,768,-0.48711257653169654
-0.478,769,-0.4808831213030412
-0.506,770,-0.4537772609565667
-0.506,771,-0.5345708283813226
-0.506,772,-0.5003367776108952
-0.506,773,-0.5007463696716015
-0.524,774,-0.5397430078734129
-0.524,775,-0.5726338912786916
-0.524,776,-0.5311406692632569
-0.524,777,-0.5195886247141994
-0.551,778,-0.55641982105932
-0.551,779,-0.580953771057279
-0.551,780,-0.5138542805366915
-0.551,781,-0.5188577554639738
-0.569,782,-0.5737809124211599
-0.569,783,-0.5510033944988234
-0.569,784,-0.550478489492907
-0.569,785,-0.5384901291712415
-0.587,786,-0.6314121622836787
-0.587,787,-0.5655226776390828
-0.587,788,-0.5375603421001584
-0.587,789,-0.5967883104027449
-0.587,790,-0.585091300959818
-0.587,791,-0.6056467533638924
-0.587,792,-0.5524055361081277
-0.587,793,-0.5590950881332573
-0.578,794,-0.5599107692014254
-0.578,795,-0.5771234930631135
-0.578,796,-0.5752047146641434
-0.578,797,-0.5950723027840787
-0.565,798,-0.5498962721398875
-0.565,799,-0.4934547356709962
-0.565,800,-0.5873559966616667
-0.565,801,-0.5908394380531
-0.528,802,-0.5795397383780022
-0.528,803,-0.5158643099673991
-0.528,804,-0.562395871537553
-0.528,805,-0.4914517534977371
-0.469,806,-0.43410726831597746
-0.469,807,-0.4492959384864584
-0.469,808,-0.4344823652406303
-0.469,809,-0.45453381600635395
-0.398,810,-0.39728695041014184
-0.398,811,-0.4075689622450508
-0.398,812,-0.39655671348271054
-0.398,813,-0.3942416566019681
-0.316,814,-0.2973600725139062
-0.316,815,-0.3342214923956071
-0.316,816,-0.30226664939352577
-0.316,817,-0.3130106850777143
-0.222,818,-0.2369538246442292
-0.222,819,-0.2118689730231329
-0.222,820,-0.19164036079532465
-0.222,821,-0.24491936532910702
-0.113,822,-0.14502654886791488
-0.113,823,-0.11340951920911425
-0.113,824,-0.16251054172326293
-0.113,825,-0.0970085944978454
-0.013,826,-0.008266788463930114
-0.013,827,0.0008182427384885952
-0.013,828,-0.04301422205438141
-0.013,829,0.018988977966965297
0.082,830,0.17042523374084456
0.082,831,0.13472112292518754
0.082,832,0.02454363464602792
0.082,833,0.04246439257134137
0.163,834,0.1439339586998872
0.163,835,0.22152533036186933
0.163,836,0.13922914772771927
0.163,837,0.16791180552363158
0.226,838,0.2854423393598889
0.226,839,0.2135319480738361
0.226,840,0.26585891890263486
0.226,841,0.291974788331052
0.271,842,0.27578158723023155
0.271,843,0.32419534029766434
0.271,844,0.3082623031566521
0.271,845,0.286872702728007
0.293,846,0.26380827046971533
0.293,847,0.33655783578141085
0.293,848,0.2902735508707269
0.293,849,0.3068828018478485
0.298,850,0.33352497553388993
0.298,851,0.3090938791488352
0.298,852,0.33179611397013087
0.298,853,0.24893615641869127
0.28,854,0.22821672121606382
0.28,855,0.25055311524924223
