PPG,Serial_No,noise_ppg
-0.091,220,-0.06565430669320957
-0.112,221,-0.07346829051406148
-0.112,222,-0.04656800170762229
-0.112,223,-0.1642522586689616
-0.112,224,-0.10658503715242869
-0.129,225,-0.09585038519003339
-0.129,226,-0.12412412629420137
-0.129,227,-0.11038236726546086
-0.129,228,-0.08323924226822715
-0.149,229,-0.14221685525421138
-0.149,230,-0.14526960775065126
-0.149,231,-0.1431986228624525
-0.149,232,-0.171113781118268
-0.166,233,-0.14028232526451137
-0.166,234,-0.18352533718124017
-0.166,235,-0.12338829633773492
-0.166,236,-0.21362405291876782
-0.182,237,-0.25142181282062576
-0.182,238,-0.1717589264425827
-0.182,239,-0.22068965738064328
-0.182,240,-0.19305947367790036
-0.199,241,-0.14121469217518917
-0.199,242,-0.15344229577290636
-0.199,243,-0.17453067770163627
-0.199,244,-0.18279119450113374
-0.207,245,-0.19434686478502233
-0.207,246,-0.18552594581014883
-0.207,247,-0.20695008109904356
-0.207,248,-0.2029854490619603
-0.22,249,-0.27147247002533104
-0.22,250,-0.25774857648546423
-0.22,251,-0.2632891868789407
-0.22,252,-0.20595374456770887
-0.236,253,-0.24388408095562814
-0.236,254,-0.26213846218006875
-0.236,255,-0.23315346221778213
-0.236,256,-0.20931335808263077
-0.248,257,-0.25169100186847426
-0.248,258,-0.21003458520076285
-0.248,259,-0.20093728697394386
-0.248,260,-0.20675520348777246
-0.257,261,-0.273372725493882
-0.257,262,-0.23584921942651937
-0.257,263,-0.22286424175400482
-0.257,264,-0.2546250080377999
-0.274,265,-0.2803618196028706
-0.274,266,-0.28492730490605533
-0.274,267,-0.30254768188411435
-0.274,268,-0.26841635676167713
-0.29,269,-0.26583812334955864
-0.29,270,-0.32741360778835793
-0.29,271,-0.2995469883427015
-0.29,272,-0.23224629358665197
-0.298,273,-0.2883839806933109
-0.298,274,-0.3397771552417926
-0.298,275,-0.22084379903781337
-0.298,276,-0.26809046696760086
-0.31,277,-0.30364587552391803
-0.31,278,-0.27319843604504124
-0.31,279,-0.33100752565782027
-0.31,280,-0.316155378632691
-0.323,281,-0.3172255389192948
-0.323,282,-0.32108868978750316
-0.323,283,-0.34520421160349213
-0.323,284,-0.32911033742826723
-0.332,285,-0.3107295623495852
-0.332,286,-0.3945882058589982
-0.332,287,-0.32946399481390737
-0.332,288,-0.35297538709095805
-0.348,289,-0.3805245228309711
-0.348,290,-0.332062458207112
-0.348,291,-0.3769877985252168
-0.348,292,-0.3460225861504454
-0.36,293,-0.3864163210387902
-0.36,294,-0.3379611717585943
-0.36,295,-0.36804110134000634
-0.36,296,-0.3558546569386423
-0.373,297,-0.3829178905762861
-0.373,298,-0.3725256512693441
-0.373,299,-0.34759968857865386
-0.373,300,-0.3561050397198863
-0.385,301,-0.44561584941177307
-0.385,302,-0.39483488504950576
-0.385,303,-0.41036577890391723
-0.385,304,-0.37476825320029467
-0.398,305,-0.4340322666857455
-0.398,306,-0.41645657534534075
-0.398,307,-0.36381680650684467
-0.398,308,-0.3579242546763248
-0.414,309,-0.39266283418415493
-0.414,310,-0.4352269456702498
-0.414,311,-0.3620844891175603
-0.414,312,-0.431945297093072
-0.426,313,-0.4298780740615713
-0.426,314,-0.4942027856024417
-0.426,315,-0.4365000741178937
-0.426,316,-0.46734075212481935
-0.43,317,-0.3707030913280581
-0.43,318,-0.3809758555715455
-0.43,319,-0.5278675770177736
-0.43,320,-0.45522854985499284
-0.443,321,-0.39766715403069475
-0.443,322,-0.4759006769346881
-0.443,323,-0.488398474243984
-0.443,324,-0.42655819757763125
-0.452,325,-0.4536461825092108
-0.452,326,-0.4356120809600627
-0.452,327,-0.448672028062619
-0.452,328,-0.5359472461421606
-0.464,329,-0.43658357413019877
-0.464,330,-0.4792558637356743
-0.464,331,-0.44381298095679833
-0.464,332,-0.364608560395794
-0.472,333,-0.5483549485626953
-0.472,334,-0.48404062878007176
-0.472,335,-0.41838750092470944
-0.472,336,-0.5122557900900668
-0.484,337,-0.553161027726023
-0.484,338,-0.5513478606114772
-0.484,339,-0.5329879797885474
-0.484,340,-0.510372285747057
-0.493,341,-0.4609802168509803
-0.493,342,-0.5159939563686853
-0.493,343,-0.5047977416552394
-0.493,344,-0.479768622063009
-0.505,345,-0.4958984346772317
-0.505,346,-0.46896653652298864
-0.505,347,-0.5402434472826533
-0.505,348,-0.4306088983506627
-0.505,349,-0.5657497183377745
-0.505,350,-0.5265840718536137
-0.505,351,-0.49605630861045436
-0.505,352,-0.5388765409116479
-0.522,353,-0.5029766884530533
-0.522,354,-0.5000895220256386
-0.522,355,-0.5254986911182398
-0.522,356,-0.47817821937441446
-0.53,357,-0.5389824820089819
-0.53,358,-0.5221401319056682
-0.53,359,-0.4536681666442169
-0.53,360,-0.5727272582807548
-0.538,361,-0.5967623431394453
-0.538,362,-0.5350350418965922
-0.538,363,-0.5646042578025054
-0.538,364,-0.5837543642047709
-0.542,365,-0.5561272041573879
-0.542,366,-0.5852155038718266
-0.542,367,-0.5038340596080048
-0.542,368,-0.5282820885082289
-0.55,369,-0.5393651329500531
-0.55,370,-0.54493945749104
-0.55,371,-0.5667740161703636
-0.55,372,-0.5860904810390712
-0.558,373,-0.5868102620775723
-0.558,374,-0.5213740724553972
-0.558,375,-0.5311175539854678
-0.558,376,-0.568208936197738
-0.558,377,-0.5403640093843365
-0.558,378,-0.5342957171040947
-0.558,379,-0.5486427340496081
-0.558,380,-0.5584270812318183
-0.567,381,-0.5595727683439055
-0.567,382,-0.5420040162300902
-0.567,383,-0.6152606191881809
-0.567,384,-0.5618777825504498
-0.575,385,-0.5410783822281516
-0.575,386,-0.5923177488474528
-0.575,387,-0.562432442595877
-0.575,388,-0.5342870000647479
-0.571,389,-0.5607474993671274
-0.571,390,-0.6070054780589844
-0.571,391,-0.5754197420444106
-0.571,392,-0.5335118121710687
-0.575,393,-0.5815709624519613
-0.575,394,-0.577445603265551
-0.575,395,-0.5937076788987382
-0.575,396,-0.5272568139009833
-0.562,397,-0.5277084377703831
-0.562,398,-0.5893957323299466
-0.562,399,-0.5852948945358213
-0.562,400,-0.5706293779405118
-0.546,401,-0.5760664493351599
-0.546,402,-0.5149037338292691
-0.546,403,-0.5296025870570467
-0.546,404,-0.5888838893555898
-0.526,405,-0.48034828496494
-0.526,406,-0.48303687177009685
-0.526,407,-0.5765168899162265
-0.526,408,-0.541555673407269
-0.49,409,-0.4576899368133788
-0.49,410,-0.5198601534531826
-0.49,411,-0.5272250196321322
-0.49,412,-0.4935971347157728
-0.45,413,-0.49131562694246356
-0.45,414,-0.415757033336064
-0.45,415,-0.47807913749698777
-0.45,416,-0.46341257624946663
-0.394,417,-0.39961499330107925
-0.394,418,-0.38179610847643475
-0.394,419,-0.42604294431148815
-0.394,420,-0.38776725030065096
-0.334,421,-0.30376150194554424
-0.334,422,-0.38917629323683856
-0.334,423,-0.3915712948549898
-0.334,424,-0.37141925143284954
-0.261,425,-0.21900657624201017
-0.261,426,-0.3351765786802745
-0.261,427,-0.3000536347619799
-0.261,428,-0.28189007468774724
-0.177,429,-0.16510260116063957
-0.177,430,-0.21478242056302513
-0.177,431,-0.1579306063837445
-0.177,432,-0.1990746563687637
-0.097,433,-0.07003896429690783
-0.097,434,-0.08317334658860412
-0.097,435,-0.010562120892191176
-0.097,436,-0.08238899191422258
-0.012,437,0.029022760705819186
-0.012,438,-0.020445991893196146
-0.012,439,-0.003029567356957948
-0.012,440,0.030846248139264187
0.072,441,0.056826287134661604
0.072,442,0.08958475346787718
0.072,443,0.06007426116808884
0.072,444,0.13101624442561838
0.148,445,0.19853493674243944
0.148,446,0.12695908753779026
0.148,447,0.1340557378451005
0.148,448,0.09239998984340614
0.225,449,0.25349440806479007
0.225,450,0.18793843984260183
0.225,451,0.2562499562506924
0.225,452,0.1818539241834416
0.289,453,0.239226138174863
0.289,454,0.31172213812758776
0.289,455,0.2811621854408005
0.289,456,0.23563254879671902
0.341,457,0.37778408624675475
0.341,458,0.3346409957138539
0.341,459,0.2744764883912139
0.341,460,0.33422626404876804
0.382,461,0.4815384877304137
0.382,462,0.39138091811981074
0.382,463,0.4441648221744666
0.382,464,0.3407714829950215
0.413,465,0.39802015775295024
0.413,466,0.4307231343168858
0.413,467,0.3858351821146026
0.413,468,0.36720324188499476
0.429,469,0.4333493468440858
0.429,470,0.4096872125196224
0.429,471,0.46016655300357423
0.429,472,0.4828497921294844
0.446,473,0.41964967489824284
0.446,474,0.4446215611889816
0.446,475,0.4661739528940677
0.446,476,0.44325204682776287
0.442,477,0.44981554700771703
0.442,478,0.4557979118320395
0.442,479,0.49177399858490956
0.442,480,0.36214375185455805
0.433,481,0.4404065638970791
0.433,482,0.43835734245026026
0.433,483,0.474694826415628
0.433,484,0.5040041163523927
0.413,485,0.4286236318632402
0.413,486,0.39866105866107326
0.413,487,0.3988090494592978
0.413,488,0.46155953609418326
0.39,489,0.35404237089008966
0.39,490,0.416606964061521
0.39,491,0.40911902482790397
0.39,492,0.4611903123506308
0.357,493,0.34074504443582043
0.357,494,0.40515684468161123
0.357,495,0.3326765040971542
0.357,496,0.37508455175471433
0.321,497,0.3330330768849171
0.321,498,0.34722924036392655
0.321,499,0.2600336574044454
0.321,500,0.323457511580496
0.277,501,0.25340635126220973
0.277,502,0.2902576605238145
0.277,503,0.3364314888421741
0.277,504,0.2587854967671677
0.233,505,0.1986126567222679
0.233,506,0.2722151393093542
0.233,507,0.2513622238053637
0.233,508,0.2645051554450877
0.184,509,0.21696099809426414
0.184,510,0.22185578059170438
0.184,511,0.17718944271033463
0.184,512,0.22131623351509927
0.137,513,0.09501832524907769
0.137,514,0.10536639508885956
0.137,515,0.1330375284950645
0.137,516,0.13375354497880737
0.084,517,0.08862963182731226
0.084,518,0.10494958914571172
0.084,519,0.05446427625496664
0.084,520,0.14186142544894453
0.04,521,0.012224720783150698
0.04,522,0.053866070398245744
0.04,523,0.05860798171147531
0.04,524,0.04779928096055541
0.0,525,-0.038095928082565844
0.0,526,0.0025781302633856823
0.0,527,-0.01623068558912381
0.0,528,-0.06778061640831372
-0.044,529,-0.08189774841845285
-0.044,530,-0.06694172043929719
-0.044,531,-0.021492313843211333
-0.044,532,-0.05846417470677274
-0.085,533,-0.05836122202241134
-0.085,534,-0.08885786754653928
-0.085,535,-0.07671303276141413
-0.085,536,-0.07834223636165341
-0.113,537,-0.1124242610038287
-0.113,538,-0.12253273953879695
-0.113,539,-0.10516853778832266
-0.113,540,-0.09849359115925288
-0.141,541,-0.13107616408354467
-0.141,542,-0.14463039027159896
-0.141,543,-0.18622393493749995
-0.141,544,-0.19387918797861733
-0.165,545,-0.17991472279701332
-0.165,546,-0.10227209178067939
-0.165,547,-0.124432995612686
-0.165,548,-0.13138780777669481
-0.185,549,-0.17688236483262557
-0.185,550,-0.11866165519867707
-0.185,551,-0.22979271782094926
-0.185,552,-0.19194099012753518
-0.209,553,-0.2084993893195861
-0.209,554,-0.23711276293971878
-0.209,555,-0.22223687447515245
-0.209,556,-0.1924341910062974
-0.221,557,-0.20256718089290113
-0.221,558,-0.1491169313284348
-0.221,559,-0.2067088931071388
-0.221,560,-0.18993154596907116
-0.241,561,-0.18267177284037656
-0.241,562,-0.24755068942314307
-0.241,563,-0.249400271906304
-0.241,564,-0.27541037424040343
-0.249,565,-0.2879675604081723
-0.249,566,-0.19543827448879783
-0.249,567,-0.20023404610535678
-0.249,568,-0.2866925792106375
-0.265,569,-0.3412411638928615
-0.265,570,-0.2843727973738875
-0.265,571,-0.3126516894626946
-0.265,572,-0.3042456134560261
-0.273,573,-0.33351439460630594
-0.273,574,-0.2591181298300004
-0.273,575,-0.24928070880252998
-0.273,576,-0.26383237450645675
-0.289,577,-0.27721805675740485
-0.289,578,-0.2808261923297343
-0.289,579,-0.3085293767992277
-0.289,580,-0.32523874644046213
-0.297,581,-0.30919529481872615
-0.297,582,-0.3050677547423003
-0.297,583,-0.304089074217803
-0.297,584,-0.2729795742730834
-0.314,585,-0.290438135252399
-0.314,586,-0.3437341172450362
-0.314,587,-0.2965326798851212
-0.314,588,-0.21646719873061993
-0.322,589,-0.302061939074052
-0.322,590,-0.36425613977053084
-0.322,591,-0.3593858569926765
-0.322,592,-0.31718782077827734
-0.33,593,-0.34280089003030406
-0.33,594,-0.2947613186761328
-0.33,595,-0.28560389291348515
-0.33,596,-0.3204683251477652
-0.349,597,-0.37312382882324446
-0.349,598,-0.34593149148633995
-0.349,599,-0.36638711218551634
-0.349,600,-0.3969125271129515
-0.357,601,-0.37488586030159465
-0.357,602,-0.37078811103996756
-0.357,603,-0.35578077246059203
-0.357,604,-0.37121937242475544
-0.369,605,-0.37595250936498187
-0.369,606,-0.37874907725171564
-0.369,607,-0.35130363026867023
-0.369,608,-0.3387237095862328
-0.374,609,-0.411748431851109
-0.374,610,-0.36327555012973894
-0.374,611,-0.3679763500111361
-0.374,612,-0.344545998198039
-0.387,613,-0.343263687457092
-0.387,614,-0.37663460805524784
-0.387,615,-0.2925303639382481
-0.387,616,-0.41291848502716966
-0.395,617,-0.40261668383044746
-0.395,618,-0.4031972246907759
-0.395,619,-0.37397031066814324
-0.395,620,-0.42980626455739285
-0.41,621,-0.4360867882191515
-0.41,622,-0.4100582927552962
-0.41,623,-0.30012272321447164
-0.41,624,-0.45597530138716547
-0.422,625,-0.47188989940987947
-0.422,626,-0.43634926886840153
-0.422,627,-0.4075524123437991
-0.422,628,-0.46384009069728993
-0.438,629,-0.47730497582076764
-0.438,630,-0.443045481013465
-0.438,631,-0.4598671634813519
-0.438,632,-0.48665396999135613
-0.446,633,-0.47888770078786647
-0.446,634,-0.5058012364554859
-0.446,635,-0.4784523517989737
-0.446,636,-0.39855173181079784
-0.458,637,-0.5182979266011172
-0.458,638,-0.45665381050531706
-0.458,639,-0.43294645334106674
-0.458,640,-0.4961151393442975
-0.466,641,-0.4136860068878032
-0.466,642,-0.4342952684617544
-0.466,643,-0.48051265868900067
-0.466,644,-0.4618194001297077
-0.478,645,-0.5588777941496048
-0.478,646,-0.4404405643805061
-0.478,647,-0.4767410883238594
-0.478,648,-0.47353644659788663
-0.49,649,-0.4918057600053493
-0.49,650,-0.5525709872331915
-0.49,651,-0.5216753540381162
-0.49,652,-0.48190446826167943
-0.494,653,-0.5077693168166026
-0.494,654,-0.5634439084371949
-0.494,655,-0.45054101118399315
-0.494,656,-0.5170700087821094
-0.506,657,-0.49328805662868136
-0.506,658,-0.49056042380374304
-0.506,659,-0.5703647737985378
-0.506,660,-0.5960360703419879
-0.51,661,-0.5202399514158907
-0.51,662,-0.4890946014627666
-0.51,663,-0.5691797445848061
-0.51,664,-0.4935269230279274
-0.525,665,-0.5444038973965654
-0.525,666,-0.5284680213881718
-0.525,667,-0.5720166411971969
-0.525,668,-0.5478961161630053
-0.529,669,-0.467193017493025
-0.529,670,-0.48277134326741883
-0.529,671,-0.4952400543805255
-0.529,672,-0.5351446533563429
-0.537,673,-0.6104451051455317
-0.537,674,-0.5006582389532888
-0.537,675,-0.5190773703563751
-0.537,676,-0.4997389220088276
-0.549,677,-0.5488760204377636
-0.549,678,-0.6262537928616809
-0.549,679,-0.598335051012712
-0.549,680,-0.5718977144041966
-0.557,681,-0.5182332793200427
-0.557,682,-0.5849261774272864
-0.557,683,-0.5821497982225249
-0.557,684,-0.6228029742763718
-0.561,685,-0.5500873936092764
-0.561,686,-0.6007850351177461
-0.561,687,-0.6172971480261514
-0.561,688,-0.5139348086702101
-0.57,689,-0.5334095355013136
-0.57,690,-0.5829344040831467
-0.57,691,-0.6082189453662207
-0.57,692,-0.5497528920251625
-0.574,693,-0.6250615644920527
-0.574,694,-0.49363175201998444
-0.574,695,-0.5965639057607344
-0.574,696,-0.540928975935545
-0.582,697,-0.5323249163488857
-0.582,698,-0.5716327586958606
-0.582,699,-0.5601900777769916
-0.582,700,-0.5303500377941454
-0.586,701,-0.5921103627647504
-0.586,702,-0.56657829449056
-0.586,703,-0.5635125416314686
-0.586,704,-0.605092758213649
-0.59,705,-0.6228266944061834
-0.59,706,-0.5842958220885643
-0.59,707,-0.5720530884247533
-0.59,708,-0.6426487572539556
-0.59,709,-0.6132460014344392
-0.59,710,-0.5407221393772055
-0.59,711,-0.6124066232375772
-0.59,712,-0.5894288146578383
-0.594,713,-0.6026054475561626
-0.594,714,-0.5621066117008284
-0.594,715,-0.5897547779155171
-0.594,716,-0.5726587151529672
-0.59,717,-0.6339573996734588
-0.59,718,-0.6053917256596224
-0.59,719,-0.6356095553030716
-0.59,720,-0.5956727784470194
-0.582,721,-0.597716833518053
-0.582,722,-0.5944216830751881
-0.582,723,-0.6161217111180245
-0.582,724,-0.5659117597970882
-0.57,725,-0.5562743794118044
-0.57,726,-0.5563078081419581
-0.57,727,-0.6021973882334591
-0.57,728,-0.6166748114207873
-0.549,729,-0.5831505286290822
-0.549,730,-0.5559261722426179
-0.549,731,-0.5022506705005338
-0.549,732,-0.5355490882536089
-0.522,733,-0.5626000093127894
-0.522,734,-0.508489098854425
-0.522,735,-0.46453774287836935
-0.522,736,-0.4984343575055215
-0.49,737,-0.4428950181244314
-0.49,738,-0.46968366383143706
-0.49,739,-0.46935999228949155
-0.49,740,-0.49836857279450536
-0.442,741,-0.5059432246263722
-0.442,742,-0.41968392528352216
-0.442,743,-0.45858225853791834
-0.442,744,-0.46932217192413384
-0.391,745,-0.41315920763275105
-0.391,746,-0.41385298399247833
-0.391,747,-0.3919794682352572
-0.391,748,-0.37362575554080374
-0.323,749,-0.30390374168079903
-0.323,750,-0.3418676749020895
-0.323,751,-0.33054339597378823
-0.323,752,-0.3529264871595847
-0.247,753,-0.26208514626620927
-0.247,754,-0.2982415922130902
-0.247,755,-0.22651325199998623
-0.247,756,-0.2810960207602677
-0.175,757,-0.14861368475365383
-0.175,758,-0.23449065561625504
-0.175,759,-0.15606553104990978
-0.175,760,-0.2160344210091671
-0.091,761,-0.08469951605631834
-0.091,762,-0.12431417754761662
-0.091,763,-0.10609880868909716
-0.091,764,-0.17112776674362096
-0.008,765,-0.03874982919582893
-0.008,766,0.0004407582071748149
-0.008,767,-0.008892623015792966
-0.008,768,-0.012216924620407129
0.072,769,0.1111972180300967
0.072,770,0.024636768050288804
0.072,771,0.06340962996186993
0.072,772,0.045722049336789874
0.147,773,0.14130871160847996
0.147,774,0.13596570439348296
0.147,775,0.12072996136829259
0.147,776,0.24006787471509808
0.211,777,0.2162048550540586
0.211,778,0.16838843548207155
0.211,779,0.24202776030878945
0.211,780,0.2087843230787284
0.275,781,0.24818850011821714
0.275,782,0.2825840235734587
0.275,783,0.26527500302946583
0.275,784,0.2868800015942088
0.327,785,0.3930596458308349
0.327,786,0.3423818698747997
0.327,787,0.2821166970236876
0.327,788,0.3202395545440734
0.359,789,0.3129164243600348
0.359,790,0.37777904657308586
0.359,791,0.3579163748747883
0.359,792,0.42343565057061594
0.387,793,0.39895687285055526
0.387,794,0.39066758711316196
0.387,795,0.43977997776506605
0.387,796,0.4225238112070201
0.406,797,0.41082037554723416
0.406,798,0.3897076283068225
0.406,799,0.39746831658015275
0.406,800,0.4105112218542629
0.414,801,0.35814208631715505
0.414,802,0.4213388692429384
0.414,803,0.4616226336206508
0.414,804,0.41536036914047675
0.418,805,0.41685522322870006
0.418,806,0.36979411751259483
0.418,807,0.3887077601335001
0.418,808,0.3692985551827491
0.403,809,0.3893714141632118
0.403,810,0.42557381033307146
0.403,811,0.3795355332859377
0.403,812,0.3979518246084994
0.387,813,0.4274405311608527
0.387,814,0.3282436124914468
0.387,815,0.3854288728843331
0.387,816,0.4117246637272058
0.363,817,0.3330362581308435
0.363,818,0.35063290897220484
0.363,819,0.3692211157822034
0.363,820,0.31190176444208056
0.331,821,0.36356908889852974
0.331,822,0.3370667487000294
0.331,823,0.3554243345868489
0.331,824,0.3491472605736759
0.295,825,0.29358212794552085
0.295,826,0.26843194267035064
0.295,827,0.2816221869664004
0.295,828,0.2814677685153988
0.259,829,0.23516234471561298
0.259,830,0.22705392405419483
0.259,831,0.26269496185144364
0.259,832,0.2631954301985508
0.215,833,0.2588162591818685
0.215,834,0.21176629299297797
0.215,835,0.2557315124225441
0.215,836,0.20909718137870575
0.172,837,0.21730502557657494
0.172,838,0.24011122424027775
0.172,839,0.20607218249545212
0.172,840,0.17368926634329795
0.128,841,0.13356678068877348
0.128,842,0.11667975150061306
0.128,843,0.09489236033505993
0.128,844,0.14318884937097456
0.08,845,0.06701994796859016
0.08,846,0.08337629672315466
0.08,847,0.14008541343904737
0.08,848,0.07611687345566287
0.04,849,0.057292111991292485
0.04,850,0.02615875343063196
0.04,851,0.10048610457050658
0.04,852,0.0333804162510742
0.0,853,0.08124819548754637
0.0,854,0.025528038773718783
0.0,855,-0.0034168341592031395
0.0,856,-0.005259340957237278
