PPG,Serial_No,noise_ppg
-0.228,98,-0.233793446
-0.228,99,-0.241088466
-0.228,100,-0.233855351
-0.149,101,-0.145686198
-0.149,102,-0.152233022
-0.149,103,-0.116195259
-0.149,104,-0.147624259
-0.067,105,-0.078888856
-0.067,106,-0.068551176
-0.067,107,-0.07290077
-0.067,108,-0.086165073
0.021,109,-0.023185546
0.021,110,0.037523656
0.021,111,-0.003432189
0.021,112,0.031132604
0.107,113,0.128654159
0.107,114,0.13098482
0.107,115,0.130642036
0.107,116,0.105952909
0.186,117,0.190707819
0.186,118,0.151286508
0.186,119,0.200646326
0.186,120,0.248570308
0.261,121,0.228455006
0.261,122,0.269501046
0.261,123,0.267244416
0.261,124,0.270959639
0.327,125,0.299099478
0.327,126,0.328690048
0.327,127,0.298501269
0.327,128,0.384543283
0.389,129,0.464799479
0.389,130,0.381576515
0.389,131,0.348682715
0.389,132,0.34938545
0.439,133,0.380133267
0.439,134,0.477732366
0.439,135,0.393771627
0.439,136,0.471016798
0.476,137,0.475470373
0.476,138,0.453607222
0.476,139,0.426113253
0.476,140,0.524582359
0.497,141,0.472740989
0.497,142,0.522149392
0.497,143,0.43502832
0.497,144,0.490931115
0.513,145,0.576951397
0.513,146,0.474300376
0.513,147,0.473509185
0.513,148,0.567022716
0.517,149,0.450527495
0.517,150,0.508270056
0.517,151,0.517602316
0.517,152,0.536724858
0.517,153,0.508283364
0.517,154,0.471079006
0.517,155,0.496282368
0.517,156,0.549144043
0.501,157,0.513748576
0.501,158,0.472398444
0.501,159,0.513838037
0.501,160,0.549221855
0.48,161,0.499984219
0.48,162,0.436373704
0.48,163,0.499028838
0.48,164,0.516680843
0.451,165,0.53195841
0.451,166,0.47529802
0.451,167,0.425644804
0.451,168,0.447103047
0.418,169,0.393575602
0.418,170,0.455679057
0.418,171,0.416757778
0.418,172,0.416238178
0.385,173,0.355472304
0.385,174,0.389382613
0.385,175,0.413739046
0.385,176,0.372189967
0.34,177,0.37262813
0.34,178,0.33629191
0.34,179,0.344441912
0.34,180,0.302928164
0.289,181,0.309495762
0.289,182,0.303251856
0.289,183,0.31650412
0.289,184,0.315704626
0.24,185,0.215322122
0.24,186,0.254165813
0.24,187,0.214160317
0.24,188,0.238428497
0.191,189,0.225081238
0.191,190,0.243448243
0.191,191,0.150284755
0.191,192,0.126147739
0.145,193,0.12619521
0.145,194,0.140973376
0.145,195,0.145534166
0.145,196,0.1175556
0.095,197,0.142739082
0.095,198,0.08392574
0.095,199,0.118729827
0.095,200,0.050236844
0.053,201,0.097541145
0.053,202,0.097040026
0.053,203,0.059221577
0.053,204,0.053678027
0.013,205,0.033466188
0.013,206,-0.027344265
0.013,207,-0.043726265
0.013,208,0.045566187
-0.029,209,-0.040291411
-0.029,210,-0.009751845
-0.029,211,-0.057469827
-0.029,212,-0.027197265
-0.054,213,-9.61E-05
-0.054,214,-0.069776182
-0.054,215,-0.003911526
-0.054,216,-0.056086424
-0.091,217,-0.070800824
-0.091,218,-0.100829173
-0.091,219,-0.065126197
-0.091,220,-0.099058138
-0.112,221,-0.090438406
-0.112,222,-0.166902491
-0.112,223,-0.089670437
-0.112,224,-0.153326877
-0.129,225,-0.158680005
-0.129,226,-0.143306544
-0.129,227,-0.164162278
-0.129,228,-0.169782638
-0.149,229,-0.091002363
-0.149,230,-0.155547938
-0.149,231,-0.094341873
-0.149,232,-0.164051041
-0.166,233,-0.13311745
-0.166,234,-0.197776835
-0.166,235,-0.147317812
-0.166,236,-0.165049453
-0.182,237,-0.16169975
-0.182,238,-0.178543784
-0.182,239,-0.195928494
-0.182,240,-0.222521644
-0.199,241,-0.204391046
-0.199,242,-0.168717851
-0.199,243,-0.173421334
-0.199,244,-0.194987255
-0.207,245,-0.223048055
-0.207,246,-0.182090614
-0.207,247,-0.213062604
-0.207,248,-0.201982586
-0.22,249,-0.268113384
-0.22,250,-0.261953903
-0.22,251,-0.201712129
-0.22,252,-0.212459512
-0.236,253,-0.212491664
-0.236,254,-0.238245418
-0.236,255,-0.197143137
-0.236,256,-0.22835433
-0.248,257,-0.267712961
-0.248,258,-0.224321914
-0.248,259,-0.303888492
-0.248,260,-0.293060368
-0.257,261,-0.243182619
-0.257,262,-0.280978342
-0.257,263,-0.234559918
-0.257,264,-0.258837688
-0.274,265,-0.272394514
-0.274,266,-0.274303923
-0.274,267,-0.296444431
-0.274,268,-0.25039215
-0.29,269,-0.315995877
-0.29,270,-0.302473869
-0.29,271,-0.267435557
-0.29,272,-0.223217785
-0.298,273,-0.292713932
-0.298,274,-0.343599309
-0.298,275,-0.310055243
-0.298,276,-0.310583925
-0.31,277,-0.303228973
-0.31,278,-0.332024418
-0.31,279,-0.362330064
-0.31,280,-0.313733086
-0.323,281,-0.298105369
-0.323,282,-0.340905889
-0.323,283,-0.314194424
-0.323,284,-0.295481353
-0.332,285,-0.391095723
-0.332,286,-0.311219783
-0.332,287,-0.34026472
-0.332,288,-0.401663157
-0.348,289,-0.334354873
-0.348,290,-0.396304902
-0.348,291,-0.309271492
-0.348,292,-0.29882688
-0.36,293,-0.393321777
-0.36,294,-0.363640599
-0.36,295,-0.372840274
-0.36,296,-0.37619734
-0.373,297,-0.399282733
-0.373,298,-0.352718588
-0.373,299,-0.366595688
-0.373,300,-0.420754178
-0.385,301,-0.403216323
-0.385,302,-0.418349809
-0.385,303,-0.416154617
-0.385,304,-0.390675735
-0.398,305,-0.359458054
-0.398,306,-0.417363283
-0.398,307,-0.392884057
-0.398,308,-0.419936552
-0.414,309,-0.399989388
-0.414,310,-0.384856301
-0.414,311,-0.426849558
-0.414,312,-0.442203749
-0.426,313,-0.437795115
-0.426,314,-0.399064803
-0.426,315,-0.396519161
-0.426,316,-0.386203503
-0.43,317,-0.387200886
-0.43,318,-0.4551513
-0.43,319,-0.357336597
-0.43,320,-0.387049125
-0.443,321,-0.472575356
-0.443,322,-0.419754776
-0.443,323,-0.438321186
-0.443,324,-0.431132698
-0.452,325,-0.471675709
-0.452,326,-0.414432908
-0.452,327,-0.381529801
-0.452,328,-0.460415025
-0.464,329,-0.505361278
-0.464,330,-0.514679748
-0.464,331,-0.524409254
-0.464,332,-0.443326134
-0.472,333,-0.419159069
-0.472,334,-0.472349504
-0.472,335,-0.486729174
-0.472,336,-0.470075498
-0.484,337,-0.472079314
-0.484,338,-0.505296278
-0.484,339,-0.476316576
-0.484,340,-0.473867148
-0.493,341,-0.498716711
-0.493,342,-0.43840311
-0.493,343,-0.529409243
-0.493,344,-0.467308112
-0.505,345,-0.457433208
-0.505,346,-0.497028081
-0.505,347,-0.452080516
-0.505,348,-0.52589956
-0.505,349,-0.514267378
-0.505,350,-0.544280336
-0.505,351,-0.498107044
-0.505,352,-0.456085578
-0.522,353,-0.510858257
-0.522,354,-0.545345604
-0.522,355,-0.491052678
-0.522,356,-0.575494031
-0.53,357,-0.511490576
-0.53,358,-0.477826604
-0.53,359,-0.526825218
-0.53,360,-0.577840807
-0.538,361,-0.514247387
-0.538,362,-0.55272266
-0.538,363,-0.473638546
-0.538,364,-0.500611801
-0.542,365,-0.568376654
-0.542,366,-0.551407378
-0.542,367,-0.522191646
-0.542,368,-0.52526962
-0.55,369,-0.502211072
-0.55,370,-0.520897928
-0.55,371,-0.518864839
-0.55,372,-0.576022263
-0.558,373,-0.636509361
-0.558,374,-0.547485217
-0.558,375,-0.525084182
-0.558,376,-0.562721635
-0.558,377,-0.541128231
-0.558,378,-0.581428925
-0.558,379,-0.544232809
-0.558,380,-0.629384156
-0.567,381,-0.512147773
-0.567,382,-0.592360912
-0.567,383,-0.560746878
-0.567,384,-0.55575537
-0.575,385,-0.57523622
-0.575,386,-0.628208379
-0.575,387,-0.593723483
-0.575,388,-0.591729095
-0.571,389,-0.544934021
-0.571,390,-0.552747442
-0.571,391,-0.562104574
-0.571,392,-0.584048543
-0.575,393,-0.538151859
-0.575,394,-0.563333252
-0.575,395,-0.601514314
-0.575,396,-0.573248566
-0.562,397,-0.562571598
-0.562,398,-0.540959143
-0.562,399,-0.544412112
-0.562,400,-0.541458164
-0.546,401,-0.559086119
-0.546,402,-0.560698513
-0.546,403,-0.551154606
-0.546,404,-0.534715958
-0.526,405,-0.515410254
-0.526,406,-0.599006861
-0.526,407,-0.571283771
-0.526,408,-0.554588965
-0.49,409,-0.476889539
-0.49,410,-0.487512748
-0.49,411,-0.468365397
-0.49,412,-0.48644303
-0.45,413,-0.416850623
-0.45,414,-0.418756242
-0.45,415,-0.433853586
-0.45,416,-0.472241917
-0.394,417,-0.42421528
-0.394,418,-0.414724459
-0.394,419,-0.38391313
-0.394,420,-0.37260752
-0.334,421,-0.339551993
-0.334,422,-0.313222611
-0.334,423,-0.285073544
-0.334,424,-0.358293677
-0.261,425,-0.281175582
-0.261,426,-0.254605669
-0.261,427,-0.283059118
-0.261,428,-0.196876192
-0.177,429,-0.181113437
-0.177,430,-0.121054155
-0.177,431,-0.266430052
-0.177,432,-0.242297634
-0.097,433,-0.137016342
-0.097,434,-0.115949298
-0.097,435,-0.05376714
-0.097,436,-0.120425973
-0.012,437,-0.0117296
-0.012,438,0.091859768
-0.012,439,-0.013088265
-0.012,440,-0.013425223
0.072,441,0.053815283
0.072,442,0.023182132
0.072,443,0.044074945
0.072,444,0.133160578
0.148,445,0.228644686
0.148,446,0.160813343
0.148,447,0.202430585
0.148,448,0.155948423
0.225,449,0.190396296
0.225,450,0.264282939
0.225,451,0.205675914
0.225,452,0.26289301
0.289,453,0.284357195
0.289,454,0.30888414
0.289,455,0.274811056
0.289,456,0.265208317
0.341,457,0.364502693
0.341,458,0.359239134
0.341,459,0.382650137
0.341,460,0.3626866
0.382,461,0.330791368
0.382,462,0.39094405
0.382,463,0.423113202
0.382,464,0.398502798
0.413,465,0.372234962
0.413,466,0.394596577
0.413,467,0.392782974
0.413,468,0.379434273
0.429,469,0.436939551
0.429,470,0.500634143
0.429,471,0.402408813
0.429,472,0.398408564
0.446,473,0.44082876
0.446,474,0.435188435
0.446,475,0.419630793
0.446,476,0.463901147
0.442,477,0.429990348
0.442,478,0.475752026
0.442,479,0.501736419
0.442,480,0.4686467
0.433,481,0.456935417
0.433,482,0.431794898
0.433,483,0.423238956
0.433,484,0.41028326
0.413,485,0.472617245
0.413,486,0.409288928
0.413,487,0.381757275
0.413,488,0.42393572
0.39,489,0.377004658
0.39,490,0.404096975
0.39,491,0.368564334
0.39,492,0.423979382
0.357,493,0.350994749
0.357,494,0.380137323
0.357,495,0.336588584
0.357,496,0.338872624
0.321,497,0.341697043
0.321,498,0.310161345
0.321,499,0.371173969
0.321,500,0.276245802
0.277,501,0.306501598
0.277,502,0.291758445
0.277,503,0.289275563
0.277,504,0.25841562
0.233,505,0.241516422
0.233,506,0.251761639
0.233,507,0.213031792
0.233,508,0.251871406
0.184,509,0.185185939
0.184,510,0.162641583
0.184,511,0.146532578
0.184,512,0.137348951
0.137,513,0.147967095
0.137,514,0.113906727
0.137,515,0.121040736
0.137,516,0.129158952
0.084,517,0.088192429
0.084,518,0.0762684
0.084,519,0.010309774
0.084,520,0.08761881
0.04,521,0.068048055
0.04,522,0.019582033
0.04,523,0.066666109
0.04,524,0.049402972
0,525,0.012474567
0,526,-0.022879704
0,527,0.079112102
0,528,-0.038835471
-0.044,529,-0.048962623
-0.044,530,-0.032655791
-0.044,531,0.000980372
-0.044,532,-0.07371289
-0.085,533,-0.098335621
-0.085,534,-0.119255162
-0.085,535,-0.124111187
-0.085,536,-0.103943908
-0.113,537,-0.179674104
-0.113,538,-0.138538776
-0.113,539,-0.069619269
-0.113,540,-0.136200216
-0.141,541,-0.133507917
-0.141,542,-0.081234631
-0.141,543,-0.126676097
-0.141,544,-0.136040516
-0.165,545,-0.189886538
-0.165,546,-0.141853858
-0.165,547,-0.148890396
-0.165,548,-0.17621694
-0.185,549,-0.252599033
-0.185,550,-0.133158519
-0.185,551,-0.145771726
-0.185,552,-0.144438471
-0.209,553,-0.173634714
-0.209,554,-0.207243863
-0.209,555,-0.19149607
-0.209,556,-0.189275486
-0.221,557,-0.211816341
-0.221,558,-0.200462542
-0.221,559,-0.241458953
-0.221,560,-0.262604178
-0.241,561,-0.209384366
-0.241,562,-0.269630715
-0.241,563,-0.260310183
-0.241,564,-0.21976572
-0.249,565,-0.228729523
-0.249,566,-0.309822108
-0.249,567,-0.250705901
-0.249,568,-0.280398058
-0.265,569,-0.222998064
-0.265,570,-0.281465807
-0.265,571,-0.265822841
-0.265,572,-0.242296028
-0.273,573,-0.280072215
-0.273,574,-0.235305389
-0.273,575,-0.256408739
-0.273,576,-0.26248835
-0.289,577,-0.330726865
-0.289,578,-0.247016861
-0.289,579,-0.289852748
-0.289,580,-0.302711078
-0.297,581,-0.306494594
-0.297,582,-0.306322528
-0.297,583,-0.285352999
-0.297,584,-0.337761313
-0.314,585,-0.338443523
-0.314,586,-0.31186774
-0.314,587,-0.266058495
-0.314,588,-0.242534502
-0.322,589,-0.371144905
-0.322,590,-0.319044641
-0.322,591,-0.298059048
-0.322,592,-0.240884502
-0.33,593,-0.332239886
-0.33,594,-0.296036587
-0.33,595,-0.342138525
-0.33,596,-0.265512204
-0.349,597,-0.329179747
-0.349,598,-0.439368351
-0.349,599,-0.387325818
-0.349,600,-0.284276891
-0.357,601,-0.373444352
-0.357,602,-0.335276391
-0.357,603,-0.357490261
-0.357,604,-0.384654309
-0.369,605,-0.36109767
-0.369,606,-0.439996849
-0.369,607,-0.367249743
-0.369,608,-0.356307114
-0.374,609,-0.376728
-0.374,610,-0.384107188
-0.374,611,-0.290066556
-0.374,612,-0.433004331
-0.387,613,-0.392218801
-0.387,614,-0.421202042
-0.387,615,-0.372794104
-0.387,616,-0.432094855
-0.395,617,-0.426281636
-0.395,618,-0.400566667
-0.395,619,-0.425950291
-0.395,620,-0.359858575
-0.41,621,-0.398140242
-0.41,622,-0.42776133
-0.41,623,-0.40353757
-0.41,624,-0.426043329
-0.422,625,-0.423814189
-0.422,626,-0.441981594
-0.422,627,-0.43421745
-0.422,628,-0.399137723
-0.438,629,-0.399488491
-0.438,630,-0.489899056
-0.438,631,-0.485426514
-0.438,632,-0.434716352
-0.446,633,-0.41630339
-0.446,634,-0.409158962
-0.446,635,-0.44916745
-0.446,636,-0.434638092
-0.458,637,-0.444093448
-0.458,638,-0.480164488
-0.458,639,-0.487344092
-0.458,640,-0.442864605
-0.466,641,-0.443156466
-0.466,642,-0.41489945
-0.466,643,-0.450518388
-0.466,644,-0.499650304
-0.478,645,-0.462132168
-0.478,646,-0.498705215
-0.478,647,-0.450289554
-0.478,648,-0.477057604
-0.49,649,-0.46364886
-0.49,650,-0.46944137
-0.49,651,-0.539844229
-0.49,652,-0.527750228
-0.494,653,-0.521538577
-0.494,654,-0.50407384
-0.494,655,-0.435734313
-0.494,656,-0.515963248
-0.506,657,-0.50542696
-0.506,658,-0.489312741
-0.506,659,-0.516083122
-0.506,660,-0.519532048
-0.51,661,-0.503894279
-0.51,662,-0.52339597
-0.51,663,-0.464649627
-0.51,664,-0.550217729
-0.525,665,-0.486124144
-0.525,666,-0.553038509
-0.525,667,-0.519048353
-0.525,668,-0.514422672
-0.529,669,-0.539908242
-0.529,670,-0.566930909
-0.529,671,-0.516194029
-0.529,672,-0.490277587
-0.537,673,-0.546964516
-0.537,674,-0.551573387
-0.537,675,-0.570295745
-0.537,676,-0.538085956
-0.549,677,-0.557528396
-0.549,678,-0.59774287
-0.549,679,-0.570438252
-0.549,680,-0.552862175
-0.557,681,-0.531715016
-0.557,682,-0.580906966
-0.557,683,-0.563394701
-0.557,684,-0.563944247
-0.561,685,-0.509787353
-0.561,686,-0.532810129
-0.561,687,-0.55686014
-0.561,688,-0.569698914
-0.57,689,-0.562593966
-0.57,690,-0.577394079
-0.57,691,-0.568866481
-0.57,692,-0.582481028
-0.574,693,-0.570784834
-0.574,694,-0.574910512
-0.574,695,-0.596963028
-0.574,696,-0.597113685
-0.582,697,-0.567236822
-0.582,698,-0.540327866
-0.582,699,-0.556893285
-0.582,700,-0.588597638
-0.586,701,-0.582738836
-0.586,702,-0.542815328
-0.586,703,-0.53895097
-0.586,704,-0.612158009
-0.59,705,-0.581823755
-0.59,706,-0.601857732
-0.59,707,-0.611402206
-0.59,708,-0.594857636
-0.59,709,-0.609503246
-0.59,710,-0.539987364
-0.59,711,-0.63308597
-0.59,712,-0.529899783
-0.594,713,-0.48423946
-0.594,714,-0.591159638
-0.594,715,-0.554205255
-0.594,716,-0.605586465
-0.59,717,-0.6000675
-0.59,718,-0.659900969
-0.59,719,-0.563713504
-0.59,720,-0.531850972
-0.582,721,-0.595915504
-0.582,722,-0.648828612
-0.582,723,-0.587181541
-0.582,724,-0.565929871
-0.57,725,-0.552036702
-0.57,726,-0.503624738
-0.57,727,-0.578667255
-0.57,728,-0.469595382
-0.549,729,-0.484775315
-0.549,730,-0.552602327
-0.549,731,-0.541635863
-0.549,732,-0.51095046
-0.522,733,-0.522733886
-0.522,734,-0.508323254
-0.522,735,-0.572031863
-0.522,736,-0.48125035
-0.49,737,-0.483719629
-0.49,738,-0.430472922
-0.49,739,-0.4573701
-0.49,740,-0.455084558
-0.442,741,-0.396846897
-0.442,742,-0.391579923
-0.442,743,-0.429631712
-0.442,744,-0.424109866
-0.391,745,-0.418716823
-0.391,746,-0.409564014
-0.391,747,-0.38042547
-0.391,748,-0.385037491
-0.323,749,-0.264399812
-0.323,750,-0.324968341
-0.323,751,-0.364997812
-0.323,752,-0.298272695
-0.247,753,-0.304608851
-0.247,754,-0.304652543
-0.247,755,-0.249525042
-0.247,756,-0.24643539
-0.175,757,-0.227571402
-0.175,758,-0.172706212
-0.175,759,-0.185870465
-0.175,760,-0.190068293
-0.091,761,-0.073862584
-0.091,762,-0.050330007
-0.091,763,-0.068236718
-0.091,764,-0.034651752
-0.008,765,0.013073734
-0.008,766,0.007322219
-0.008,767,-0.027515627
-0.008,768,-0.07138814
0.072,769,0.028256333
0.072,770,0.088244097
0.072,771,0.077682207
0.072,772,0.080170696
0.147,773,0.182027963
0.147,774,0.058535964
0.147,775,0.132484108
0.147,776,0.077368137
0.211,777,0.242716798
0.211,778,0.181785671
0.211,779,0.26832766
0.211,780,0.240825137
0.275,781,0.25752429
0.275,782,0.281782584
0.275,783,0.272874392
0.275,784,0.24505896
0.327,785,0.332147859
0.327,786,0.332833847
0.327,787,0.316203159
0.327,788,0.280095992
0.359,789,0.364291426
0.359,790,0.36394269
0.359,791,0.332855116
0.359,792,0.310214087
0.387,793,0.39406307
0.387,794,0.418546343
0.387,795,0.361435002
0.387,796,0.392761483
0.406,797,0.395932703
0.406,798,0.418058167
0.406,799,0.331486394
0.406,800,0.410103973
0.414,801,0.341328132
0.414,802,0.428940607
0.414,803,0.387039675
0.414,804,0.415616033
0.418,805,0.444406401
0.418,806,0.373413178
0.418,807,0.45973725
0.418,808,0.481874128
0.403,809,0.426301653
0.403,810,0.426050844
0.403,811,0.366386239
0.403,812,0.447840053
0.387,813,0.410320501
0.387,814,0.384592789
0.387,815,0.379178411
0.387,816,0.362896712
0.363,817,0.375793481
0.363,818,0.385460443
0.363,819,0.36025411
0.363,820,0.361092254
0.331,821,0.356568466
0.331,822,0.317738158
0.331,823,0.268981792
0.331,824,0.370436354
0.295,825,0.265266246
0.295,826,0.289326446
0.295,827,0.262383033
0.295,828,0.281401685
0.259,829,0.286942116
0.259,830,0.251285843
0.259,831,0.285135558
0.259,832,0.248330163
0.215,833,0.209933821
0.215,834,0.205564063
0.215,835,0.211931612
0.215,836,0.230201819
0.172,837,0.238400414
0.172,838,0.216377749
0.172,839,0.138392485
0.172,840,0.171389592
0.128,841,0.140300358
0.128,842,0.120883917
0.128,843,0.11920258
0.128,844,0.144715867
0.08,845,0.081821716
0.08,846,0.084469742
0.08,847,0.059037031
0.08,848,0.100727953
0.04,849,0.079369848
0.04,850,0.074468618
0.04,851,0.013068506
0.04,852,0.017552919
0,853,-0.044040278
0,854,-0.005342668
0,855,0.059621167
0,856,-0.050478549
-0.035,857,-0.068159114
-0.035,858,0.012871158
-0.035,859,-0.026923261
-0.035,860,-0.01523101
-0.068,861,-0.062382624
-0.068,862,-0.093428101
-0.068,863,-0.079614068
-0.068,864,-0.019800249
-0.083,865,-0.079344881
-0.083,866,-0.09038308
-0.083,867,-0.039361009
-0.083,868,-0.082944218
-0.111,869,-0.165629171
-0.111,870,-0.075699862
-0.111,871,-0.088609817
-0.111,872,-0.100297087
-0.127,873,-0.076451551
-0.127,874,-0.124798841
-0.127,875,-0.080361535
-0.127,876,-0.063963609
-0.15,877,-0.131935867
-0.15,878,-0.11578052
-0.15,879,-0.170275379
-0.15,880,-0.143217685
-0.159,881,-0.216776681
-0.159,882,-0.188167947
-0.159,883,-0.184806788
-0.159,884,-0.057411099
-0.171,885,-0.213841871
-0.171,886,-0.203672361
-0.171,887,-0.163852546
-0.171,888,-0.182691854
-0.182,889,-0.18527287
-0.182,890,-0.213688754
-0.182,891,-0.111085111
-0.182,892,-0.254230339
-0.195,893,-0.2359641
-0.195,894,-0.161368832
-0.195,895,-0.145668336
-0.195,896,-0.166469278
-0.202,897,-0.195828666
-0.202,898,-0.220959021
-0.202,899,-0.169589644
-0.202,900,-0.224524643
-0.21,901,-0.245173949
-0.21,902,-0.216064254
-0.21,903,-0.192819
-0.21,904,-0.154221822
-0.222,905,-0.277307548
-0.222,906,-0.247988972
-0.222,907,-0.232382404
-0.222,908,-0.213088631
-0.226,909,-0.17151939
-0.226,910,-0.209814703
-0.226,911,-0.180069905
-0.226,912,-0.217073316
-0.234,913,-0.236658757
-0.234,914,-0.223727803
-0.234,915,-0.226391986
-0.234,916,-0.179883714
-0.246,917,-0.240380727
-0.246,918,-0.158878267
-0.246,919,-0.235439985
-0.246,920,-0.211681077
-0.25,921,-0.232810009
-0.25,922,-0.217809284
-0.25,923,-0.261696517
-0.25,924,-0.222377224
-0.258,925,-0.279150182
-0.258,926,-0.236266805
-0.258,927,-0.268968207
-0.258,928,-0.223368799
-0.266,929,-0.24603774
-0.266,930,-0.298976111
-0.266,931,-0.233852104
-0.266,932,-0.224087903
-0.278,933,-0.325557027
-0.278,934,-0.304535461
-0.278,935,-0.314088811
-0.278,936,-0.230499182
-0.281,937,-0.287441452
-0.281,938,-0.275176443
-0.281,939,-0.275842652
-0.281,940,-0.344310007
-0.293,941,-0.327655441
-0.293,942,-0.27651886
-0.293,943,-0.290153161
-0.293,944,-0.324074055
-0.301,945,-0.325170299
-0.301,946,-0.342123266
-0.301,947,-0.291444626
-0.301,948,-0.317298943
-0.309,949,-0.274691
-0.309,950,-0.222403658
-0.309,951,-0.248051939
-0.309,952,-0.328785417
-0.318,953,-0.367006217
-0.318,954,-0.318484924
-0.318,955,-0.344964736
-0.318,956,-0.341031943
-0.333,957,-0.39995997
-0.333,958,-0.30789794
-0.333,959,-0.348128553
-0.333,960,-0.315476823
-0.341,961,-0.334023722
-0.341,962,-0.330899178
-0.341,963,-0.419852655
-0.341,964,-0.362270492
-0.349,965,-0.368732638
-0.349,966,-0.322491115
-0.349,967,-0.376122635
-0.349,968,-0.368081871
-0.361,969,-0.370568118
-0.361,970,-0.418444938
-0.361,971,-0.34056962
-0.361,972,-0.341770757
-0.369,973,-0.375462608
-0.369,974,-0.369969055
-0.369,975,-0.40016017
-0.369,976,-0.338402463
-0.381,977,-0.403406947
-0.381,978,-0.366461729
-0.381,979,-0.39021288
-0.381,980,-0.388348476
-0.385,981,-0.39245086
-0.385,982,-0.372870467
-0.385,983,-0.384692018
-0.385,984,-0.392438283
-0.393,985,-0.374261251
-0.393,986,-0.358159477
-0.393,987,-0.366786169
-0.393,988,-0.448778808
-0.405,989,-0.399401
-0.405,990,-0.390792609
-0.405,991,-0.378355337
-0.405,992,-0.434941217
-0.416,993,-0.463213333
-0.416,994,-0.431653075
-0.416,995,-0.44269812
-0.416,996,-0.439068304
-0.42,997,-0.448831266
-0.42,998,-0.341041604
-0.42,999,-0.429354483
-0.42,1000,-0.45507333
-0.432,1001,-0.434380569
-0.432,1002,-0.409071606
-0.432,1003,-0.498830433
-0.432,1004,-0.450817598
-0.441,1005,-0.436110256
-0.441,1006,-0.479354174
-0.441,1007,-0.430526631
-0.441,1008,-0.431324897
-0.449,1009,-0.455224086
-0.449,1010,-0.405825254
-0.449,1011,-0.432614315
-0.449,1012,-0.405759871
-0.452,1013,-0.456280558
-0.452,1014,-0.409440752
-0.452,1015,-0.424056232
-0.452,1016,-0.40561308
-0.46,1017,-0.491376102
-0.46,1018,-0.448456989
-0.46,1019,-0.507627353
-0.46,1020,-0.473389997
-0.468,1021,-0.40706746
-0.468,1022,-0.48081823
-0.468,1023,-0.480734453
-0.468,1024,-0.456507174
-0.472,1025,-0.526841105
-0.472,1026,-0.454719384
-0.472,1027,-0.459543738
-0.472,1028,-0.436364223
-0.476,1029,-0.503844635
-0.476,1030,-0.448812691
-0.476,1031,-0.506199302
-0.476,1032,-0.477267735
-0.476,1033,-0.434000421
-0.476,1034,-0.495910388
-0.476,1035,-0.530157578
