PPG,Serial_No,noise_ppg
-0.494,65,-0.48623970925524146
-0.494,66,-0.5227648687998993
-0.494,67,-0.47876252383024853
-0.494,68,-0.4856265407184773
-0.486,69,-0.5160750376485272
-0.486,70,-0.4782897767883531
-0.486,71,-0.39593613608899825
-0.486,72,-0.4908059085298503
-0.477,73,-0.4843415764502753
-0.477,74,-0.44161749661063804
-0.477,75,-0.5293821546590199
-0.477,76,-0.5260085948589691
-0.462,77,-0.49888182787488855
-0.462,78,-0.4390718558414664
-0.462,79,-0.4800773719925238
-0.462,80,-0.4523297752349401
-0.433,81,-0.41708401617678814
-0.433,82,-0.45060244816172046
-0.433,83,-0.42765246814675256
-0.433,84,-0.45135398050122083
-0.393,85,-0.4067357851886762
-0.393,86,-0.3551865886636811
-0.393,87,-0.45262799015171096
-0.393,88,-0.3969115632698807
-0.344,89,-0.3478795641541871
-0.344,90,-0.41515143700053847
-0.344,91,-0.3278399575379077
-0.344,92,-0.3604904464317887
-0.287,93,-0.2804581353471702
-0.287,94,-0.21554371996806898
-0.287,95,-0.2640564662631752
-0.287,96,-0.2850931325306962
-0.228,97,-0.23039137117185926
-0.228,98,-0.2256091587392677
-0.228,99,-0.2860874354021072
-0.228,100,-0.2346491334863903
-0.149,101,-0.10853322615405428
-0.149,102,-0.10419588305537869
-0.149,103,-0.10047972268958195
-0.149,104,-0.13918334943589086
-0.067,105,-0.1315940648527711
-0.067,106,-0.07618829572445078
-0.067,107,-0.04681039146111006
-0.067,108,-0.01945861875825889
0.021,109,0.07822299137197052
0.021,110,-0.016485006673591023
0.021,111,0.030110780747125934
0.021,112,-0.011476300989172
0.107,113,0.06865938717820014
0.107,114,0.11655355140690597
0.107,115,0.110235060216123
0.107,116,0.04248943097273379
0.186,117,0.1678888267261869
0.186,118,0.12907401718420852
0.186,119,0.1624282073275442
0.186,120,0.24718806419967929
0.261,121,0.20542607042435068
0.261,122,0.22119733319340862
0.261,123,0.20309659717850542
0.261,124,0.21331931819498356
0.327,125,0.3425986636312609
0.327,126,0.32640420109260704
0.327,127,0.3322661597708039
0.327,128,0.3498147828159022
0.389,129,0.39857203799329755
0.389,130,0.3804227827631553
0.389,131,0.37367318563896734
0.389,132,0.4264299986930341
0.439,133,0.47778332317345434
0.439,134,0.5119647648146815
0.439,135,0.4729970908871056
0.439,136,0.41994422937420767
0.476,137,0.5025427462574316
0.476,138,0.4812785531602329
0.476,139,0.4919192603751646
0.476,140,0.4536940486855091
0.497,141,0.4909629435276692
0.497,142,0.592522116300537
0.497,143,0.489680717098446
0.497,144,0.5021699291795598
0.513,145,0.5297332630100986
0.513,146,0.5418266578095109
0.513,147,0.5320784489690422
0.513,148,0.5127439121235572
0.517,149,0.5556076361430222
0.517,150,0.5663872234393738
0.517,151,0.48888309573813094
0.517,152,0.4748558844963847
0.517,153,0.4911586575441884
0.517,154,0.5308628623609675
0.517,155,0.4893315927779812
0.517,156,0.5410339043514092
0.501,157,0.508393164685948
0.501,158,0.5165494025063495
0.501,159,0.5296229313976456
0.501,160,0.5214743263304703
0.48,161,0.48994689822159354
0.48,162,0.4820333913172615
0.48,163,0.471375933406203
0.48,164,0.5126323165404582
0.451,165,0.4618508569507873
0.451,166,0.45687707491903295
0.451,167,0.4600921633566668
0.451,168,0.4508689114280681
0.418,169,0.4072490829354295
0.418,170,0.44564048466383044
0.418,171,0.4661052511037533
0.418,172,0.46213782759621985
0.385,173,0.3940091366565639
0.385,174,0.4071801736226233
0.385,175,0.4031740773707884
0.385,176,0.4077395852905903
0.34,177,0.3287884777150662
0.34,178,0.3394123067789296
0.34,179,0.313090309126611
0.34,180,0.34748845711588117
0.289,181,0.2868081742694017
0.289,182,0.2905464679598544
0.289,183,0.285739158614602
0.289,184,0.27180692554466185
0.24,185,0.18928729252615997
0.24,186,0.27168424381987116
0.24,187,0.16993709947146082
0.24,188,0.24010127395777564
0.191,189,0.19701627272862152
0.191,190,0.15865383559264987
0.191,191,0.17944025505949096
0.191,192,0.18634087624947088
0.145,193,0.07786179776818095
0.145,194,0.1329301707663432
0.145,195,0.18054277867322865
0.145,196,0.12412399582460994
0.095,197,0.09461204283004002
0.095,198,0.15440131332761642
0.095,199,0.1183131465393368
0.095,200,0.12339773408503871
0.053,201,0.04811975881910279
0.053,202,0.020689536922794294
0.053,203,0.0728242064944193
0.053,204,0.0030756214725384395
0.013,205,0.02919731684956947
0.013,206,0.008243327192311429
0.013,207,-0.014162979576830088
0.013,208,0.021917999950158206
-0.029,209,0.01626662881845967
-0.029,210,-0.002595643841889702
-0.029,211,-0.04074579499931588
-0.029,212,-0.08196534379806346
-0.054,213,-0.043320171940087825
-0.054,214,-0.08976084998976572
-0.054,215,0.02950840610117774
-0.054,216,-0.01733521018199824
-0.091,217,-0.03405924641047482
-0.091,218,-0.18951543744668908
-0.091,219,-0.1016089828021993
-0.091,220,-0.05589783655169802
-0.112,221,-0.12265791193342741
-0.112,222,-0.15616454687396986
-0.112,223,-0.13492170565595593
-0.112,224,-0.16997588996163376
-0.129,225,-0.17548583270549376
-0.129,226,-0.06289772758565235
-0.129,227,-0.1553157145329575
-0.129,228,-0.11425609478540309
-0.149,229,-0.11369531503563443
-0.149,230,-0.11829453589235753
-0.149,231,-0.1676495609233481
-0.149,232,-0.15864535123302803
-0.166,233,-0.15688651458072014
-0.166,234,-0.13608687968647504
-0.166,235,-0.1493660631376628
-0.166,236,-0.1527383654092475
-0.182,237,-0.24035875207129695
-0.182,238,-0.16805801314825022
-0.182,239,-0.1311901747499441
-0.182,240,-0.197601543833823
-0.199,241,-0.1873240162395045
-0.199,242,-0.23901086354670167
-0.199,243,-0.19787245064448575
-0.199,244,-0.19176354419492783
-0.207,245,-0.22568483350074775
-0.207,246,-0.21411843907180156
-0.207,247,-0.19164391004501144
-0.207,248,-0.24383295121993762
-0.22,249,-0.23645748340060957
-0.22,250,-0.22322132987256763
-0.22,251,-0.19719125832987705
-0.22,252,-0.30735189468660395
-0.236,253,-0.24872457689948876
-0.236,254,-0.22390482454322458
-0.236,255,-0.2209639346242216
-0.236,256,-0.25442297694921334
-0.248,257,-0.25222546523820727
-0.248,258,-0.23342043322660008
-0.248,259,-0.2894486370252786
-0.248,260,-0.18726540063570385
-0.257,261,-0.2751547710406948
-0.257,262,-0.2397181583356196
-0.257,263,-0.20415139226808704
-0.257,264,-0.22431403242421602
-0.274,265,-0.2525921597165659
-0.274,266,-0.25013050218370136
-0.274,267,-0.2405817865559373
-0.274,268,-0.20285043795160573
-0.29,269,-0.3064187248003211
-0.29,270,-0.24420491035616088
-0.29,271,-0.30930261439857526
-0.29,272,-0.28322869550533736
-0.298,273,-0.3506612775218805
-0.298,274,-0.2560716791582105
-0.298,275,-0.3115011128524246
-0.298,276,-0.29892604511529136
-0.31,277,-0.28660382766536496
-0.31,278,-0.330831753934923
-0.31,279,-0.32618245551026276
-0.31,280,-0.26011231716169564
-0.323,281,-0.3554332732334716
-0.323,282,-0.2739314144527267
-0.323,283,-0.36288036314901223
-0.323,284,-0.3274388963352698
-0.332,285,-0.3128836205573728
-0.332,286,-0.34956761448339313
-0.332,287,-0.33689829891115425
-0.332,288,-0.35482184035213593
-0.348,289,-0.3503580526681301
-0.348,290,-0.3430413897563646
-0.348,291,-0.3508447197369998
-0.348,292,-0.3706841419392686
-0.36,293,-0.39907813587906665
-0.36,294,-0.3192861970715157
-0.36,295,-0.3491732948936561
-0.36,296,-0.3193611488646063
-0.373,297,-0.4347761901565899
-0.373,298,-0.3744726572419173
-0.373,299,-0.4266075418537275
-0.373,300,-0.3274649684612635
-0.385,301,-0.42026738102572364
-0.385,302,-0.2875448442416516
-0.385,303,-0.3910884458902947
-0.385,304,-0.43079019516425937
-0.398,305,-0.4019717136274992
-0.398,306,-0.4256789713389832
-0.398,307,-0.4157806777641758
-0.398,308,-0.38464281362941655
-0.414,309,-0.34252951845221846
-0.414,310,-0.44346144623254147
-0.414,311,-0.3882919583570738
-0.414,312,-0.3876584421986814
-0.426,313,-0.43138902620690434
-0.426,314,-0.4386267501597653
-0.426,315,-0.42660165543939527
-0.426,316,-0.42354896514103907
-0.43,317,-0.45157537597135217
-0.43,318,-0.35152924131117047
-0.43,319,-0.44678379701055193
-0.43,320,-0.4151522486626299
-0.443,321,-0.44961643649509425
-0.443,322,-0.5067212421763256
-0.443,323,-0.43831631896062134
-0.443,324,-0.46206326744809545
-0.452,325,-0.48240955505595295
-0.452,326,-0.4607893621539478
-0.452,327,-0.5052722548568748
-0.452,328,-0.4251136703838453
-0.464,329,-0.49599059308026927
-0.464,330,-0.47938186718417813
-0.464,331,-0.4403695280370487
-0.464,332,-0.4727523851928324
-0.472,333,-0.5139807594726217
-0.472,334,-0.5175261116358486
-0.472,335,-0.4473025103713041
-0.472,336,-0.4719629108784663
-0.484,337,-0.4878200039774722
-0.484,338,-0.5074826383619386
-0.484,339,-0.5164966626870446
-0.484,340,-0.4318417489756383
-0.493,341,-0.47886562387030984
-0.493,342,-0.47025711886887034
-0.493,343,-0.49130018919656016
-0.493,344,-0.43393448305986054
-0.505,345,-0.4634601268930417
-0.505,346,-0.4970484443970287
-0.505,347,-0.5211993755998071
-0.505,348,-0.5090973573330204
-0.505,349,-0.4821645710028532
-0.505,350,-0.5025987499252397
-0.505,351,-0.4733933774820819
-0.505,352,-0.5508686713426868
-0.522,353,-0.4953609095998299
-0.522,354,-0.49450942380155877
-0.522,355,-0.5238277608185973
-0.522,356,-0.5435078642424415
-0.53,357,-0.5475985192613188
-0.53,358,-0.4983518292765621
-0.53,359,-0.4866848518182096
-0.53,360,-0.49020885530260805
-0.538,361,-0.49320788745143324
-0.538,362,-0.5039616706211831
-0.538,363,-0.48340784933891345
-0.538,364,-0.5671695521880166
-0.542,365,-0.5191879224131327
-0.542,366,-0.5139370427924735
-0.542,367,-0.5800461884287391
-0.542,368,-0.5763624510963525
-0.55,369,-0.47783970396348135
-0.55,370,-0.5008081089299417
-0.55,371,-0.5518946456224435
-0.55,372,-0.5812358993975288
-0.558,373,-0.5864502932037226
-0.558,374,-0.5765958061326094
-0.558,375,-0.5928511735279545
-0.558,376,-0.547857317484909
-0.558,377,-0.5286292258225035
-0.558,378,-0.6145505145346355
-0.558,379,-0.584775427949394
-0.558,380,-0.5501591401983931
-0.567,381,-0.5439794179831715
-0.567,382,-0.5724319313111844
-0.567,383,-0.538018384038736
-0.567,384,-0.5619810036401255
-0.575,385,-0.6288909541385523
-0.575,386,-0.5680525290529943
-0.575,387,-0.5765236019169309
-0.575,388,-0.5537227650105295
-0.571,389,-0.5465296081687725
-0.571,390,-0.5774020875884425
-0.571,391,-0.5451803017100301
-0.571,392,-0.5626007474608723
-0.575,393,-0.5477048740737525
-0.575,394,-0.5806496565713369
-0.575,395,-0.6094063472267586
-0.575,396,-0.6076592392749809
-0.562,397,-0.5630134551779358
-0.562,398,-0.5385039258474914
-0.562,399,-0.5369771006357145
-0.562,400,-0.5428710693972536
-0.546,401,-0.5546502436593367
-0.546,402,-0.5258674159728578
-0.546,403,-0.5556990794985304
-0.546,404,-0.48639393933257297
-0.526,405,-0.5260506801617825
-0.526,406,-0.5282541063028791
-0.526,407,-0.5445257955720447
-0.526,408,-0.5342990497847322
-0.49,409,-0.5031979537221006
-0.49,410,-0.45371009634517756
-0.49,411,-0.5289368797642979
-0.49,412,-0.5299247291877642
-0.45,413,-0.43991659286222445
-0.45,414,-0.36864272940703935
-0.45,415,-0.5033347806393287
-0.45,416,-0.43292657872236806
-0.394,417,-0.40764773061894566
-0.394,418,-0.4142141464246472
-0.394,419,-0.34812617885264274
-0.394,420,-0.4077678652532679
-0.334,421,-0.3360689202398288
-0.334,422,-0.2785021861610551
-0.334,423,-0.36084066396439085
-0.334,424,-0.3708031440221642
-0.261,425,-0.24576015478900862
-0.261,426,-0.2786745516223162
-0.261,427,-0.24736379714917972
-0.261,428,-0.2624123260905717
-0.177,429,-0.14800679151156193
-0.177,430,-0.22367467283027306
-0.177,431,-0.1258489668336259
-0.177,432,-0.15324364022009435
-0.097,433,-0.07721336804520304
-0.097,434,-0.0865682739142555
-0.097,435,-0.06386721058859748
-0.097,436,-0.08498718224383758
-0.012,437,-0.02123429914964876
-0.012,438,0.012183441142128649
-0.012,439,-0.03040872724790349
-0.012,440,0.07059636823161393
0.072,441,0.09191741676570403
0.072,442,0.09080939227905038
0.072,443,0.06327350793885556
0.072,444,0.06200033084245261
0.148,445,0.14206431154894014
0.148,446,0.11697776209449595
0.148,447,0.14464807664453025
0.148,448,0.2073881206559227
0.225,449,0.14665780034263265
0.225,450,0.24950363841310663
0.225,451,0.2917918808225686
0.225,452,0.20575860962131814
0.289,453,0.33697481584541616
0.289,454,0.298822850466024
0.289,455,0.31811886425739483
0.289,456,0.2893955648158593
0.341,457,0.35610149146401276
0.341,458,0.38080581451081486
0.341,459,0.2985541170035961
0.341,460,0.33042208181504124
0.382,461,0.45652120415218683
0.382,462,0.3727990199039882
0.382,463,0.35743806742668477
0.382,464,0.34374697146331157
0.413,465,0.36408955939482934
0.413,466,0.4371933751682006
0.413,467,0.4143442904103849
0.413,468,0.4150775017926769
0.429,469,0.47216863182458346
0.429,470,0.46365041993866907
0.429,471,0.4461183070135164
0.429,472,0.38745765592644976
0.446,473,0.45596675706694484
0.446,474,0.42659929374721056
0.446,475,0.48613627675064036
0.446,476,0.4711013099609559
0.442,477,0.47129831929761384
0.442,478,0.4465554973454549
0.442,479,0.4011462745712128
0.442,480,0.4660597697805486
0.433,481,0.4183444079323069
0.433,482,0.4441670174495028
0.433,483,0.3761824431211522
0.433,484,0.4744292906379506
0.413,485,0.4593974931710244
0.413,486,0.4436841472175438
0.413,487,0.3884220592461504
0.413,488,0.3840255005088512
0.39,489,0.3781567535850725
0.39,490,0.3824813729330248
0.39,491,0.4222954734480997
0.39,492,0.389203233169981
0.357,493,0.3162244631913635
0.357,494,0.3772549023645617
0.357,495,0.38895018167326945
0.357,496,0.35693331240171167
0.321,497,0.3245687383786875
0.321,498,0.36236868984906767
0.321,499,0.3430469636020172
0.321,500,0.3192405825372254
0.277,501,0.29223520775190515
0.277,502,0.29997061926701835
0.277,503,0.2846281987252154
0.277,504,0.25402612116778156
0.233,505,0.18229077016805778
0.233,506,0.18833787572266802
0.233,507,0.23613159567010875
0.233,508,0.22400912481909332
0.184,509,0.1988354461250955
0.184,510,0.1721213366642766
0.184,511,0.23629470590495355
0.184,512,0.1429258246177537
0.137,513,0.1875830684533704
0.137,514,0.12626943185058861
0.137,515,0.10186220888965963
0.137,516,0.12088120962821353
0.084,517,0.09506546056630649
0.084,518,0.11332667144260117
0.084,519,0.17963427454488473
0.084,520,0.03880041128467527
0.04,521,0.04735406697893551
0.04,522,0.09685973768825251
0.04,523,0.04478606908066508
0.04,524,0.04804739991532523
0.0,525,-0.011137110508709623
0.0,526,-0.01604067015500163
0.0,527,0.0563041432994963
0.0,528,-0.09635993679210704
-0.044,529,-0.04163474945566633
-0.044,530,-0.07741977822568585
-0.044,531,-0.012738132312406537
-0.044,532,-0.03436389887315852
-0.085,533,-0.12110380286440157
-0.085,534,-0.09784082518307767
-0.085,535,-0.07135723869111323
-0.085,536,-0.08637702581543662
-0.113,537,-0.09440608319459712
-0.113,538,-0.11728124787939727
-0.113,539,-0.18885618158147432
-0.113,540,-0.09127980994366479
-0.141,541,-0.15285672703546055
-0.141,542,-0.13597819678821396
-0.141,543,-0.1413577403528663
-0.141,544,-0.13275007005406508
-0.165,545,-0.13073177748392606
-0.165,546,-0.1682043494820859
-0.165,547,-0.16051796877758223
-0.165,548,-0.21485521149425554
-0.185,549,-0.21704842512610525
-0.185,550,-0.16335060255880798
-0.185,551,-0.15604687921292448
-0.185,552,-0.22377945824707973
-0.209,553,-0.2085213978499841
-0.209,554,-0.25878048418463506
-0.209,555,-0.24236045220659733
-0.209,556,-0.1788617082384665
-0.221,557,-0.2669380583565033
-0.221,558,-0.18736557744430343
-0.221,559,-0.2132506590342742
-0.221,560,-0.22869573568744214
-0.241,561,-0.21148166571155708
-0.241,562,-0.23779053267868144
-0.241,563,-0.2441097114319432
-0.241,564,-0.182160192100341
-0.249,565,-0.23203446172282186
-0.249,566,-0.1978129283847197
-0.249,567,-0.21749593207688867
-0.249,568,-0.2382545594342849
-0.265,569,-0.2807031693636571
-0.265,570,-0.2906915227618205
-0.265,571,-0.23388277714960326
-0.265,572,-0.31079879552257406
-0.273,573,-0.2869283227042515
-0.273,574,-0.27986686535395605
-0.273,575,-0.30729816703330504
-0.273,576,-0.25185709068762435
-0.289,577,-0.23222045909607097
-0.289,578,-0.24257091658196345
-0.289,579,-0.256730803914537
-0.289,580,-0.24671004032477722
-0.297,581,-0.302714274220179
-0.297,582,-0.2774602582780629
-0.297,583,-0.2855050134022463
-0.297,584,-0.272447224974373
-0.314,585,-0.3083171575072868
-0.314,586,-0.3336960168131464
-0.314,587,-0.30230389164894306
-0.314,588,-0.2797048870818962
-0.322,589,-0.3406177332841842
-0.322,590,-0.31832462033799763
-0.322,591,-0.30402333457287106
-0.322,592,-0.29620633165956733
-0.33,593,-0.2942195714733017
-0.33,594,-0.34962146428802904
-0.33,595,-0.31356603708182096
-0.33,596,-0.3607515016813712
-0.349,597,-0.37196870252165487
-0.349,598,-0.32231478809528186
-0.349,599,-0.3489214056151958
-0.349,600,-0.34334397050980875
-0.357,601,-0.33491980105562025
-0.357,602,-0.29138015588767857
-0.357,603,-0.33290676742268754
-0.357,604,-0.40217595596664707
-0.369,605,-0.37691118815951785
-0.369,606,-0.3788476155111077
-0.369,607,-0.4428359105347642
-0.369,608,-0.40082993491734087
-0.374,609,-0.3746528240720358
-0.374,610,-0.37699914754234953
-0.374,611,-0.42740674191173966
-0.374,612,-0.36941081954609256
-0.387,613,-0.41694789573682006
-0.387,614,-0.37782939362820855
-0.387,615,-0.37776690228728393
-0.387,616,-0.4243016116838362
-0.395,617,-0.39749915124681656
-0.395,618,-0.4023324978399871
-0.395,619,-0.4119716706622197
-0.395,620,-0.365090641259377
-0.41,621,-0.43843156700387614
-0.41,622,-0.3966123378462823
-0.41,623,-0.4213152474481421
-0.41,624,-0.41802219514154076
-0.422,625,-0.3618144723657454
-0.422,626,-0.39409049368180515
-0.422,627,-0.48878883361768616
-0.422,628,-0.40937998870505315
-0.438,629,-0.42634053784938053
-0.438,630,-0.3851358823284911
-0.438,631,-0.4812231801682558
-0.438,632,-0.41977549928978464
-0.446,633,-0.454670299759836
-0.446,634,-0.4206820917764907
-0.446,635,-0.45326468059829655
-0.446,636,-0.479255285178694
-0.458,637,-0.4503473365687243
-0.458,638,-0.43167068175332046
-0.458,639,-0.49595764940438986
-0.458,640,-0.44927883563363474
-0.466,641,-0.49568275257363836
-0.466,642,-0.5410033263350461
-0.466,643,-0.5142433730274951
-0.466,644,-0.5024809315699394
-0.478,645,-0.5029431702301458
-0.478,646,-0.5103292984741382
-0.478,647,-0.4696274922496602
-0.478,648,-0.4503574531751707
-0.49,649,-0.49041464559256875
-0.49,650,-0.5387769844476654
-0.49,651,-0.500671970136782
-0.49,652,-0.5314776032771761
-0.494,653,-0.5058665782632525
-0.494,654,-0.5184553887491974
-0.494,655,-0.46985690827728255
-0.494,656,-0.47549743462205285
-0.506,657,-0.47046293099383263
-0.506,658,-0.5391335724054251
-0.506,659,-0.538421023643566
-0.506,660,-0.5772702602196995
-0.51,661,-0.4988545703570081
-0.51,662,-0.5229583184030497
-0.51,663,-0.4981227777465086
-0.51,664,-0.4933030362171814
-0.525,665,-0.5301932661694223
-0.525,666,-0.5514192542211247
-0.525,667,-0.5408267035658647
-0.525,668,-0.5427321829069338
-0.529,669,-0.5626280709651661
-0.529,670,-0.5310659901768979
-0.529,671,-0.48108176256963675
-0.529,672,-0.513629358396681
-0.537,673,-0.5689942599850805
-0.537,674,-0.5645572439793457
-0.537,675,-0.5451303708968571
-0.537,676,-0.5253058306672173
-0.549,677,-0.5813846927598791
-0.549,678,-0.5190968669126088
-0.549,679,-0.5543310723059243
-0.549,680,-0.5762266648890658
-0.557,681,-0.5178281423182847
-0.557,682,-0.5286489693597499
-0.557,683,-0.5250243599428096
-0.557,684,-0.5150963031063067
-0.561,685,-0.5561379267030727
-0.561,686,-0.5515478883071889
-0.561,687,-0.5754763894293067
-0.561,688,-0.5372653837864355
-0.57,689,-0.5466130036770458
-0.57,690,-0.5955447448844102
-0.57,691,-0.6172861912894726
-0.57,692,-0.549632858401334
-0.574,693,-0.5927193355896989
-0.574,694,-0.587620023857073
-0.574,695,-0.5921258372150423
-0.574,696,-0.5677694966565853
-0.582,697,-0.6123659627027725
-0.582,698,-0.6554723100578038
-0.582,699,-0.5720564301525042
-0.582,700,-0.5271427046067543
-0.586,701,-0.5401564809416489
-0.586,702,-0.5957919624958904
-0.586,703,-0.6045777508825674
-0.586,704,-0.6185070327526148
-0.59,705,-0.5914212973747004
-0.59,706,-0.5577837356863768
-0.59,707,-0.5387625315474696
-0.59,708,-0.615016518295626
-0.59,709,-0.6219377766998895
-0.59,710,-0.6063254430955575
-0.59,711,-0.6198913399695101
-0.59,712,-0.6068085928499796
-0.594,713,-0.628269450187648
-0.594,714,-0.5451361160472803
-0.594,715,-0.6157484278991026
-0.594,716,-0.6117367107507931
-0.59,717,-0.5475793198838735
-0.59,718,-0.6000817125477872
-0.59,719,-0.5966553878313828
-0.59,720,-0.5844359753529118
-0.582,721,-0.6156600706413422
-0.582,722,-0.6069638023440123
-0.582,723,-0.6065281754133434
-0.582,724,-0.587338230944108
-0.57,725,-0.5283895680717965
-0.57,726,-0.5829598538986371
-0.57,727,-0.5532299324867845
-0.57,728,-0.5369882810594167
-0.549,729,-0.5474033487784367
-0.549,730,-0.5105366755816345
-0.549,731,-0.6359971295917239
-0.549,732,-0.5645159979026172
-0.522,733,-0.5600559716597214
-0.522,734,-0.5190790982786898
-0.522,735,-0.5188531617188411
-0.522,736,-0.6059580421606521
-0.49,737,-0.4914585014739678
-0.49,738,-0.4850012898588763
-0.49,739,-0.44117999157174437
-0.49,740,-0.4922334569661421
-0.442,741,-0.4738014636304466
-0.442,742,-0.42030947674579944
-0.442,743,-0.4609908138997549
-0.442,744,-0.4895701858924736
-0.391,745,-0.3998644415097705
-0.391,746,-0.4048210348109116
-0.391,747,-0.3402826283345478
-0.391,748,-0.35897241893959714
-0.323,749,-0.3139052593791869
-0.323,750,-0.32339453170751314
-0.323,751,-0.3055780139911311
-0.323,752,-0.372224977637487
-0.247,753,-0.24814064288256063
-0.247,754,-0.22794901771747916
-0.247,755,-0.2930144416199049
-0.247,756,-0.19914287166255595
-0.175,757,-0.21147048160080262
-0.175,758,-0.1892410971225652
-0.175,759,-0.2140785674436415
-0.175,760,-0.25082623298926887
-0.091,761,-0.13604244105696195
-0.091,762,-0.1267887491587558
-0.091,763,-0.011871424381754453
-0.091,764,-0.07374643181543283
-0.008,765,-0.02996244421883619
-0.008,766,0.02800125247972928
-0.008,767,-0.021435204138753928
-0.008,768,-0.004470995352127879
0.072,769,0.0516148815993559
0.072,770,0.06460667978475244
0.072,771,0.05747888103566985
0.072,772,0.050883974677072646
0.147,773,0.1402730277189595
0.147,774,0.16663294478661406
0.147,775,0.19491741802841542
0.147,776,0.15794258682264792
0.211,777,0.2117033520042305
0.211,778,0.1501209805696817
0.211,779,0.13131923906842385
0.211,780,0.18816934552775516
0.275,781,0.19546727370180098
0.275,782,0.3259321388150984
0.275,783,0.26788407981661255
0.275,784,0.2585172354463551
0.327,785,0.2986210182948974
0.327,786,0.3528325645066057
0.327,787,0.3653638003475071
0.327,788,0.33587563062139136
0.359,789,0.3393580745142857
0.359,790,0.3506405063801257
0.359,791,0.393663266991678
0.359,792,0.3388713524929081
0.387,793,0.3110305225336817
0.387,794,0.3766376411280433
0.387,795,0.3439989904594564
0.387,796,0.3931583519785786
0.406,797,0.3956848678486443
0.406,798,0.35871444858735413
0.406,799,0.41968348021094376
0.406,800,0.44165666222946826
0.414,801,0.3754275462337871
0.414,802,0.37308453081716486
0.414,803,0.4074781785400192
0.414,804,0.42838564952841995
0.418,805,0.42718115288840336
0.418,806,0.39308335698188296
0.418,807,0.43191839826684725
0.418,808,0.4104022032154089
0.403,809,0.3542438898366627
0.403,810,0.36301252527674166
0.403,811,0.39218015241860904
0.403,812,0.42533146483890466
0.387,813,0.3659594105267945
0.387,814,0.35751778447359245
0.387,815,0.4069122720813312
0.387,816,0.3635139135911456
0.363,817,0.35972795692410653
0.363,818,0.3666548450770339
0.363,819,0.3986002443210924
0.363,820,0.36880227782159763
0.331,821,0.3532433976975055
0.331,822,0.34807523201763096
0.331,823,0.37056257596053815
0.331,824,0.29054156888431504
0.295,825,0.2436786102859999
0.295,826,0.3226397317070706
0.295,827,0.28073473493573403
0.295,828,0.2779952060845057
0.259,829,0.2556362341511517
0.259,830,0.2782217901680445
0.259,831,0.316557086805044
0.259,832,0.26721833617109575
0.215,833,0.19384349371915832
0.215,834,0.19019540777291377
0.215,835,0.25175890448427923
0.215,836,0.22973504069353506
0.172,837,0.14905873249532814
0.172,838,0.15628109782123023
0.172,839,0.13438009564030773
0.172,840,0.15119821868533698
0.128,841,0.12935260633821924
0.128,842,0.12656082076781713
0.128,843,0.16520234262379477
0.128,844,0.13191521706868586
0.08,845,0.07907372676123571
0.08,846,0.08763485220886272
0.08,847,0.12586275567295996
0.08,848,0.11468519592200418
0.04,849,0.04750356820320938
0.04,850,0.02208893238375424
0.04,851,0.05423033180748985
0.04,852,0.04671298042034521
0.0,853,-0.02458163204595198
0.0,854,0.027323390528922957
0.0,855,0.027258932511424132
0.0,856,-0.028640901861144537
